[2025-05-19T09:51:21.790+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-19T09:51:18.048420+00:00 [queued]>
[2025-05-19T09:51:21.810+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-19T09:51:18.048420+00:00 [queued]>
[2025-05-19T09:51:21.812+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 2
[2025-05-19T09:51:21.844+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): transform_data> on 2025-05-19 09:51:18.048420+00:00
[2025-05-19T09:51:21.863+0000] {standard_task_runner.py:60} INFO - Started process 178 to run task
[2025-05-19T09:51:21.877+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'nyc_taxi_pipeline', 'transform_data', 'manual__2025-05-19T09:51:18.048420+00:00', '--job-id', '51', '--raw', '--subdir', 'DAGS_FOLDER/nyc_taxi_pipeline.py', '--cfg-path', '/tmp/tmpsuhn1lnm']
[2025-05-19T09:51:21.893+0000] {standard_task_runner.py:88} INFO - Job 51: Subtask transform_data
[2025-05-19T09:51:21.999+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:194 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-19T09:51:22.155+0000] {task_command.py:423} INFO - Running <TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-19T09:51:18.048420+00:00 [running]> on host 8411883fc7e4
[2025-05-19T09:51:23.334+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='nyc_taxi_pipeline' AIRFLOW_CTX_TASK_ID='transform_data' AIRFLOW_CTX_EXECUTION_DATE='2025-05-19T09:51:18.048420+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-05-19T09:51:18.048420+00:00'
[2025-05-19T09:51:23.341+0000] {nyc_taxi_pipeline.py:36} INFO - Starting data transformation...
[2025-05-19T09:51:24.676+0000] {transform.py:24} INFO - Batch 43 loaded!
[2025-05-19T09:51:24.682+0000] {transform.py:24} INFO - Batch 44 loaded!
[2025-05-19T09:51:24.687+0000] {transform.py:24} INFO - Batch 45 loaded!
[2025-05-19T09:51:24.691+0000] {transform.py:24} INFO - Batch 46 loaded!
[2025-05-19T09:51:24.698+0000] {transform.py:24} INFO - Batch 47 loaded!
[2025-05-19T09:51:24.702+0000] {transform.py:24} INFO - Batch 48 loaded!
[2025-05-19T09:51:24.708+0000] {transform.py:24} INFO - Batch 49 loaded!
[2025-05-19T09:51:24.714+0000] {transform.py:24} INFO - Batch 50 loaded!
[2025-05-19T09:51:24.720+0000] {transform.py:24} INFO - Batch 51 loaded!
[2025-05-19T09:51:24.725+0000] {transform.py:24} INFO - Batch 52 loaded!
[2025-05-19T09:51:24.731+0000] {transform.py:24} INFO - Batch 53 loaded!
[2025-05-19T09:51:24.737+0000] {transform.py:24} INFO - Batch 54 loaded!
[2025-05-19T09:51:24.742+0000] {transform.py:24} INFO - Batch 55 loaded!
[2025-05-19T09:51:24.750+0000] {transform.py:24} INFO - Batch 56 loaded!
[2025-05-19T09:51:24.755+0000] {transform.py:24} INFO - Batch 57 loaded!
[2025-05-19T09:51:24.760+0000] {transform.py:24} INFO - Batch 58 loaded!
[2025-05-19T09:51:24.767+0000] {transform.py:24} INFO - Batch 59 loaded!
[2025-05-19T09:51:24.772+0000] {transform.py:24} INFO - Batch 60 loaded!
[2025-05-19T09:51:24.777+0000] {transform.py:24} INFO - Batch 61 loaded!
[2025-05-19T09:51:24.783+0000] {transform.py:24} INFO - Batch 62 loaded!
[2025-05-19T09:51:24.788+0000] {transform.py:24} INFO - Batch 63 loaded!
[2025-05-19T09:51:24.793+0000] {transform.py:24} INFO - Batch 64 loaded!
[2025-05-19T09:51:24.800+0000] {transform.py:24} INFO - Batch 65 loaded!
[2025-05-19T09:51:24.806+0000] {transform.py:24} INFO - Batch 66 loaded!
[2025-05-19T09:51:24.814+0000] {transform.py:24} INFO - Batch 67 loaded!
[2025-05-19T09:51:24.819+0000] {transform.py:24} INFO - Batch 68 loaded!
[2025-05-19T09:51:24.825+0000] {transform.py:24} INFO - Batch 69 loaded!
[2025-05-19T09:51:24.834+0000] {transform.py:24} INFO - Batch 70 loaded!
[2025-05-19T09:51:24.839+0000] {transform.py:24} INFO - Batch 71 loaded!
[2025-05-19T09:51:24.849+0000] {transform.py:24} INFO - Batch 72 loaded!
[2025-05-19T09:51:24.854+0000] {transform.py:24} INFO - Batch 73 loaded!
[2025-05-19T09:51:24.860+0000] {transform.py:24} INFO - Batch 74 loaded!
[2025-05-19T09:51:24.868+0000] {transform.py:24} INFO - Batch 75 loaded!
[2025-05-19T09:51:24.875+0000] {transform.py:24} INFO - Batch 76 loaded!
[2025-05-19T09:51:24.882+0000] {transform.py:24} INFO - Batch 77 loaded!
[2025-05-19T09:51:24.888+0000] {transform.py:24} INFO - Batch 78 loaded!
[2025-05-19T09:51:24.892+0000] {transform.py:24} INFO - Batch 79 loaded!
[2025-05-19T09:51:24.901+0000] {transform.py:24} INFO - Batch 80 loaded!
[2025-05-19T09:51:24.908+0000] {transform.py:24} INFO - Batch 81 loaded!
[2025-05-19T09:51:24.916+0000] {transform.py:24} INFO - Batch 82 loaded!
[2025-05-19T09:51:24.922+0000] {transform.py:24} INFO - Batch 83 loaded!
[2025-05-19T09:51:24.928+0000] {transform.py:24} INFO - Batch 84 loaded!
[2025-05-19T09:51:24.936+0000] {transform.py:24} INFO - Batch 85 loaded!
[2025-05-19T09:51:24.941+0000] {transform.py:24} INFO - Batch 86 loaded!
[2025-05-19T09:51:24.951+0000] {transform.py:24} INFO - Batch 87 loaded!
[2025-05-19T09:51:24.956+0000] {transform.py:24} INFO - Batch 88 loaded!
[2025-05-19T09:51:24.966+0000] {transform.py:24} INFO - Batch 89 loaded!
[2025-05-19T09:51:24.973+0000] {transform.py:24} INFO - Batch 90 loaded!
[2025-05-19T09:51:24.983+0000] {transform.py:24} INFO - Batch 91 loaded!
[2025-05-19T09:51:24.989+0000] {transform.py:24} INFO - Batch 92 loaded!
[2025-05-19T09:51:25.000+0000] {transform.py:24} INFO - Batch 93 loaded!
[2025-05-19T09:51:25.005+0000] {transform.py:24} INFO - Batch 94 loaded!
[2025-05-19T09:51:25.011+0000] {transform.py:24} INFO - Batch 95 loaded!
[2025-05-19T09:51:25.020+0000] {transform.py:24} INFO - Batch 96 loaded!
[2025-05-19T09:51:25.026+0000] {transform.py:24} INFO - Batch 97 loaded!
[2025-05-19T09:51:25.035+0000] {transform.py:24} INFO - Batch 98 loaded!
[2025-05-19T09:51:25.040+0000] {transform.py:24} INFO - Batch 99 loaded!
[2025-05-19T09:51:25.051+0000] {transform.py:24} INFO - Batch 100 loaded!
[2025-05-19T09:51:25.056+0000] {transform.py:24} INFO - Batch 101 loaded!
[2025-05-19T09:51:25.061+0000] {transform.py:24} INFO - Batch 102 loaded!
[2025-05-19T09:51:25.069+0000] {transform.py:24} INFO - Batch 103 loaded!
[2025-05-19T09:51:25.075+0000] {transform.py:24} INFO - Batch 104 loaded!
[2025-05-19T09:51:25.087+0000] {transform.py:24} INFO - Batch 105 loaded!
[2025-05-19T09:51:25.093+0000] {transform.py:24} INFO - Batch 106 loaded!
[2025-05-19T09:51:25.100+0000] {transform.py:24} INFO - Batch 107 loaded!
[2025-05-19T09:51:25.106+0000] {transform.py:24} INFO - Batch 108 loaded!
[2025-05-19T09:51:25.115+0000] {transform.py:24} INFO - Batch 109 loaded!
[2025-05-19T09:51:25.121+0000] {transform.py:24} INFO - Batch 110 loaded!
[2025-05-19T09:51:25.128+0000] {transform.py:24} INFO - Batch 111 loaded!
[2025-05-19T09:51:25.137+0000] {transform.py:24} INFO - Batch 112 loaded!
[2025-05-19T09:51:25.143+0000] {transform.py:24} INFO - Batch 113 loaded!
[2025-05-19T09:51:25.151+0000] {transform.py:24} INFO - Batch 114 loaded!
[2025-05-19T09:51:25.173+0000] {transform.py:24} INFO - Batch 115 loaded!
[2025-05-19T09:51:25.182+0000] {transform.py:24} INFO - Batch 116 loaded!
[2025-05-19T09:51:25.188+0000] {transform.py:24} INFO - Batch 117 loaded!
[2025-05-19T09:51:25.194+0000] {transform.py:24} INFO - Batch 118 loaded!
[2025-05-19T09:51:25.202+0000] {transform.py:24} INFO - Batch 119 loaded!
[2025-05-19T09:51:25.207+0000] {transform.py:24} INFO - Batch 120 loaded!
[2025-05-19T09:51:25.216+0000] {transform.py:24} INFO - Batch 121 loaded!
[2025-05-19T09:51:25.222+0000] {transform.py:24} INFO - Batch 122 loaded!
[2025-05-19T09:51:25.228+0000] {transform.py:24} INFO - Batch 123 loaded!
[2025-05-19T09:51:25.235+0000] {transform.py:24} INFO - Batch 124 loaded!
[2025-05-19T09:51:25.240+0000] {transform.py:24} INFO - Batch 125 loaded!
[2025-05-19T09:51:25.248+0000] {transform.py:24} INFO - Batch 126 loaded!
[2025-05-19T09:51:25.256+0000] {transform.py:24} INFO - Batch 127 loaded!
[2025-05-19T09:51:25.263+0000] {transform.py:24} INFO - Batch 128 loaded!
[2025-05-19T09:51:25.270+0000] {transform.py:24} INFO - Batch 129 loaded!
[2025-05-19T09:51:25.279+0000] {transform.py:24} INFO - Batch 130 loaded!
[2025-05-19T09:51:25.286+0000] {transform.py:24} INFO - Batch 131 loaded!
[2025-05-19T09:51:25.292+0000] {transform.py:24} INFO - Batch 132 loaded!
[2025-05-19T09:51:25.304+0000] {transform.py:24} INFO - Batch 133 loaded!
[2025-05-19T09:51:25.317+0000] {transform.py:24} INFO - Batch 134 loaded!
[2025-05-19T09:51:25.325+0000] {transform.py:24} INFO - Batch 135 loaded!
[2025-05-19T09:51:25.334+0000] {transform.py:24} INFO - Batch 136 loaded!
[2025-05-19T09:51:25.341+0000] {transform.py:24} INFO - Batch 137 loaded!
[2025-05-19T09:51:25.348+0000] {transform.py:24} INFO - Batch 138 loaded!
[2025-05-19T09:51:25.354+0000] {transform.py:24} INFO - Batch 139 loaded!
[2025-05-19T09:51:25.359+0000] {transform.py:24} INFO - Batch 140 loaded!
[2025-05-19T09:51:25.368+0000] {transform.py:24} INFO - Batch 141 loaded!
[2025-05-19T09:51:25.373+0000] {transform.py:24} INFO - Batch 142 loaded!
[2025-05-19T09:51:25.381+0000] {transform.py:24} INFO - Batch 143 loaded!
[2025-05-19T09:51:25.390+0000] {transform.py:24} INFO - Batch 144 loaded!
[2025-05-19T09:51:25.398+0000] {transform.py:24} INFO - Batch 145 loaded!
[2025-05-19T09:51:25.404+0000] {transform.py:24} INFO - Batch 146 loaded!
[2025-05-19T09:51:25.411+0000] {transform.py:24} INFO - Batch 147 loaded!
[2025-05-19T09:51:25.419+0000] {transform.py:24} INFO - Batch 148 loaded!
[2025-05-19T09:51:25.424+0000] {transform.py:24} INFO - Batch 149 loaded!
[2025-05-19T09:51:25.432+0000] {transform.py:24} INFO - Batch 150 loaded!
[2025-05-19T09:51:25.438+0000] {transform.py:24} INFO - Batch 151 loaded!
[2025-05-19T09:51:25.444+0000] {transform.py:24} INFO - Batch 152 loaded!
[2025-05-19T09:51:25.454+0000] {transform.py:24} INFO - Batch 153 loaded!
[2025-05-19T09:51:25.461+0000] {transform.py:24} INFO - Batch 154 loaded!
[2025-05-19T09:51:25.470+0000] {transform.py:24} INFO - Batch 155 loaded!
[2025-05-19T09:51:25.475+0000] {transform.py:24} INFO - Batch 156 loaded!
[2025-05-19T09:51:25.484+0000] {transform.py:24} INFO - Batch 157 loaded!
[2025-05-19T09:51:25.490+0000] {transform.py:24} INFO - Batch 158 loaded!
[2025-05-19T09:51:25.497+0000] {transform.py:24} INFO - Batch 159 loaded!
[2025-05-19T09:51:25.504+0000] {transform.py:24} INFO - Batch 160 loaded!
[2025-05-19T09:51:25.509+0000] {transform.py:24} INFO - Batch 161 loaded!
[2025-05-19T09:51:25.516+0000] {transform.py:24} INFO - Batch 162 loaded!
[2025-05-19T09:51:25.522+0000] {transform.py:24} INFO - Batch 163 loaded!
[2025-05-19T09:51:25.529+0000] {transform.py:24} INFO - Batch 164 loaded!
[2025-05-19T09:51:25.534+0000] {transform.py:24} INFO - Batch 165 loaded!
[2025-05-19T09:51:25.539+0000] {transform.py:24} INFO - Batch 166 loaded!
[2025-05-19T09:51:25.544+0000] {transform.py:24} INFO - Batch 167 loaded!
[2025-05-19T09:51:25.549+0000] {transform.py:24} INFO - Batch 168 loaded!
[2025-05-19T09:51:25.554+0000] {transform.py:24} INFO - Batch 169 loaded!
[2025-05-19T09:51:25.559+0000] {transform.py:24} INFO - Batch 170 loaded!
[2025-05-19T09:51:25.564+0000] {transform.py:24} INFO - Batch 171 loaded!
[2025-05-19T09:51:25.569+0000] {transform.py:24} INFO - Batch 172 loaded!
[2025-05-19T09:51:25.575+0000] {transform.py:24} INFO - Batch 173 loaded!
[2025-05-19T09:51:25.580+0000] {transform.py:24} INFO - Batch 174 loaded!
[2025-05-19T09:51:25.585+0000] {transform.py:24} INFO - Batch 175 loaded!
[2025-05-19T09:51:25.590+0000] {transform.py:24} INFO - Batch 176 loaded!
[2025-05-19T09:51:25.595+0000] {transform.py:24} INFO - Batch 177 loaded!
[2025-05-19T09:51:25.601+0000] {transform.py:24} INFO - Batch 178 loaded!
[2025-05-19T09:51:25.607+0000] {transform.py:24} INFO - Batch 179 loaded!
[2025-05-19T09:51:25.612+0000] {transform.py:24} INFO - Batch 180 loaded!
[2025-05-19T09:51:25.617+0000] {transform.py:24} INFO - Batch 181 loaded!
[2025-05-19T09:51:25.623+0000] {transform.py:24} INFO - Batch 182 loaded!
[2025-05-19T09:51:25.628+0000] {transform.py:24} INFO - Batch 183 loaded!
[2025-05-19T09:51:25.633+0000] {transform.py:24} INFO - Batch 184 loaded!
[2025-05-19T09:51:25.641+0000] {transform.py:24} INFO - Batch 185 loaded!
[2025-05-19T09:51:25.646+0000] {transform.py:24} INFO - Batch 186 loaded!
[2025-05-19T09:51:25.652+0000] {transform.py:24} INFO - Batch 187 loaded!
[2025-05-19T09:51:25.658+0000] {transform.py:24} INFO - Batch 188 loaded!
[2025-05-19T09:51:25.663+0000] {transform.py:24} INFO - Batch 189 loaded!
[2025-05-19T09:51:25.669+0000] {transform.py:24} INFO - Batch 190 loaded!
[2025-05-19T09:51:25.675+0000] {transform.py:24} INFO - Batch 191 loaded!
[2025-05-19T09:51:25.683+0000] {transform.py:24} INFO - Batch 192 loaded!
[2025-05-19T09:51:25.697+0000] {transform.py:24} INFO - Batch 193 loaded!
[2025-05-19T09:51:25.706+0000] {transform.py:24} INFO - Batch 194 loaded!
[2025-05-19T09:51:25.714+0000] {transform.py:24} INFO - Batch 195 loaded!
[2025-05-19T09:51:25.720+0000] {transform.py:24} INFO - Batch 196 loaded!
[2025-05-19T09:51:25.728+0000] {transform.py:24} INFO - Batch 197 loaded!
[2025-05-19T09:51:25.734+0000] {transform.py:24} INFO - Batch 198 loaded!
[2025-05-19T09:51:25.740+0000] {transform.py:24} INFO - Batch 199 loaded!
[2025-05-19T09:51:25.747+0000] {transform.py:24} INFO - Batch 200 loaded!
[2025-05-19T09:51:25.754+0000] {transform.py:24} INFO - Batch 201 loaded!
[2025-05-19T09:51:25.760+0000] {transform.py:24} INFO - Batch 202 loaded!
[2025-05-19T09:51:25.767+0000] {transform.py:24} INFO - Batch 203 loaded!
[2025-05-19T09:51:25.773+0000] {transform.py:24} INFO - Batch 204 loaded!
[2025-05-19T09:51:25.780+0000] {transform.py:24} INFO - Batch 205 loaded!
[2025-05-19T09:51:25.786+0000] {transform.py:24} INFO - Batch 206 loaded!
[2025-05-19T09:51:25.792+0000] {transform.py:24} INFO - Batch 207 loaded!
[2025-05-19T09:51:25.799+0000] {transform.py:24} INFO - Batch 208 loaded!
[2025-05-19T09:51:25.807+0000] {transform.py:24} INFO - Batch 209 loaded!
[2025-05-19T09:51:25.815+0000] {transform.py:24} INFO - Batch 210 loaded!
[2025-05-19T09:51:25.821+0000] {transform.py:24} INFO - Batch 211 loaded!
[2025-05-19T09:51:25.826+0000] {transform.py:24} INFO - Batch 212 loaded!
[2025-05-19T09:51:25.833+0000] {transform.py:24} INFO - Batch 213 loaded!
[2025-05-19T09:51:25.839+0000] {transform.py:24} INFO - Batch 214 loaded!
[2025-05-19T09:51:25.846+0000] {transform.py:24} INFO - Batch 215 loaded!
[2025-05-19T09:51:25.852+0000] {transform.py:24} INFO - Batch 216 loaded!
[2025-05-19T09:51:25.858+0000] {transform.py:24} INFO - Batch 217 loaded!
[2025-05-19T09:51:25.865+0000] {transform.py:24} INFO - Batch 218 loaded!
[2025-05-19T09:51:25.871+0000] {transform.py:24} INFO - Batch 219 loaded!
[2025-05-19T09:51:25.876+0000] {transform.py:24} INFO - Batch 220 loaded!
[2025-05-19T09:51:25.884+0000] {transform.py:24} INFO - Batch 221 loaded!
[2025-05-19T09:51:25.891+0000] {transform.py:24} INFO - Batch 222 loaded!
[2025-05-19T09:51:25.900+0000] {transform.py:24} INFO - Batch 223 loaded!
[2025-05-19T09:51:25.915+0000] {transform.py:24} INFO - Batch 224 loaded!
[2025-05-19T09:51:25.922+0000] {transform.py:24} INFO - Batch 225 loaded!
[2025-05-19T09:51:25.936+0000] {transform.py:24} INFO - Batch 226 loaded!
[2025-05-19T09:51:25.952+0000] {transform.py:24} INFO - Batch 227 loaded!
[2025-05-19T09:51:25.967+0000] {transform.py:24} INFO - Batch 228 loaded!
[2025-05-19T09:51:25.974+0000] {transform.py:24} INFO - Batch 229 loaded!
[2025-05-19T09:51:25.990+0000] {transform.py:24} INFO - Batch 230 loaded!
[2025-05-19T09:51:25.999+0000] {transform.py:24} INFO - Batch 231 loaded!
[2025-05-19T09:51:26.004+0000] {transform.py:24} INFO - Batch 232 loaded!
[2025-05-19T09:51:26.009+0000] {transform.py:24} INFO - Batch 233 loaded!
[2025-05-19T09:51:26.015+0000] {transform.py:24} INFO - Batch 234 loaded!
[2025-05-19T09:51:26.020+0000] {transform.py:24} INFO - Batch 235 loaded!
[2025-05-19T09:51:26.025+0000] {transform.py:24} INFO - Batch 236 loaded!
[2025-05-19T09:51:26.031+0000] {transform.py:24} INFO - Batch 237 loaded!
[2025-05-19T09:51:26.038+0000] {transform.py:24} INFO - Batch 238 loaded!
[2025-05-19T09:51:26.043+0000] {transform.py:24} INFO - Batch 239 loaded!
[2025-05-19T09:51:26.048+0000] {transform.py:24} INFO - Batch 240 loaded!
[2025-05-19T09:51:26.053+0000] {transform.py:24} INFO - Batch 241 loaded!
[2025-05-19T09:51:26.058+0000] {transform.py:24} INFO - Batch 242 loaded!
[2025-05-19T09:51:26.064+0000] {transform.py:24} INFO - Batch 243 loaded!
[2025-05-19T09:51:26.069+0000] {transform.py:24} INFO - Batch 244 loaded!
[2025-05-19T09:51:26.074+0000] {transform.py:24} INFO - Batch 245 loaded!
[2025-05-19T09:51:26.080+0000] {transform.py:24} INFO - Batch 246 loaded!
[2025-05-19T09:51:26.084+0000] {transform.py:24} INFO - Batch 247 loaded!
[2025-05-19T09:51:26.090+0000] {transform.py:24} INFO - Batch 248 loaded!
[2025-05-19T09:51:26.095+0000] {transform.py:24} INFO - Batch 249 loaded!
[2025-05-19T09:51:26.100+0000] {transform.py:24} INFO - Batch 250 loaded!
[2025-05-19T09:51:26.105+0000] {transform.py:24} INFO - Batch 251 loaded!
[2025-05-19T09:51:26.110+0000] {transform.py:24} INFO - Batch 252 loaded!
[2025-05-19T09:51:26.115+0000] {transform.py:24} INFO - Batch 253 loaded!
[2025-05-19T09:51:26.120+0000] {transform.py:24} INFO - Batch 254 loaded!
[2025-05-19T09:51:26.124+0000] {transform.py:24} INFO - Batch 255 loaded!
[2025-05-19T09:51:26.129+0000] {transform.py:24} INFO - Batch 256 loaded!
[2025-05-19T09:51:26.134+0000] {transform.py:24} INFO - Batch 257 loaded!
[2025-05-19T09:51:26.139+0000] {transform.py:24} INFO - Batch 258 loaded!
[2025-05-19T09:51:26.143+0000] {transform.py:24} INFO - Batch 259 loaded!
[2025-05-19T09:51:26.149+0000] {transform.py:24} INFO - Batch 260 loaded!
[2025-05-19T09:51:26.153+0000] {transform.py:24} INFO - Batch 261 loaded!
[2025-05-19T09:51:26.157+0000] {transform.py:24} INFO - Batch 262 loaded!
[2025-05-19T09:51:26.162+0000] {transform.py:24} INFO - Batch 263 loaded!
[2025-05-19T09:51:26.167+0000] {transform.py:24} INFO - Batch 264 loaded!
[2025-05-19T09:51:26.171+0000] {transform.py:24} INFO - Batch 265 loaded!
[2025-05-19T09:51:26.178+0000] {transform.py:24} INFO - Batch 266 loaded!
[2025-05-19T09:51:26.188+0000] {transform.py:24} INFO - Batch 267 loaded!
[2025-05-19T09:51:26.195+0000] {transform.py:24} INFO - Batch 268 loaded!
[2025-05-19T09:51:26.204+0000] {transform.py:24} INFO - Batch 269 loaded!
[2025-05-19T09:51:26.212+0000] {transform.py:24} INFO - Batch 270 loaded!
[2025-05-19T09:51:26.220+0000] {transform.py:24} INFO - Batch 271 loaded!
[2025-05-19T09:51:26.228+0000] {transform.py:24} INFO - Batch 272 loaded!
[2025-05-19T09:51:26.235+0000] {transform.py:24} INFO - Batch 273 loaded!
[2025-05-19T09:51:26.242+0000] {transform.py:24} INFO - Batch 274 loaded!
[2025-05-19T09:51:26.250+0000] {transform.py:24} INFO - Batch 275 loaded!
[2025-05-19T09:51:26.257+0000] {transform.py:24} INFO - Batch 276 loaded!
[2025-05-19T09:51:26.265+0000] {transform.py:24} INFO - Batch 277 loaded!
[2025-05-19T09:51:26.272+0000] {transform.py:24} INFO - Batch 278 loaded!
