[2025-05-19T09:46:18.793+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-19T09:46:15.930828+00:00 [queued]>
[2025-05-19T09:46:18.803+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-19T09:46:15.930828+00:00 [queued]>
[2025-05-19T09:46:18.804+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 2
[2025-05-19T09:46:18.854+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): transform_data> on 2025-05-19 09:46:15.930828+00:00
[2025-05-19T09:46:18.861+0000] {standard_task_runner.py:60} INFO - Started process 190 to run task
[2025-05-19T09:46:18.866+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'nyc_taxi_pipeline', 'transform_data', 'manual__2025-05-19T09:46:15.930828+00:00', '--job-id', '47', '--raw', '--subdir', 'DAGS_FOLDER/nyc_taxi_pipeline.py', '--cfg-path', '/tmp/tmp7zjud8ai']
[2025-05-19T09:46:18.869+0000] {standard_task_runner.py:88} INFO - Job 47: Subtask transform_data
[2025-05-19T09:46:18.886+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:194 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-19T09:46:18.927+0000] {task_command.py:423} INFO - Running <TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-19T09:46:15.930828+00:00 [running]> on host bc0f9ffde791
[2025-05-19T09:46:19.175+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='nyc_taxi_pipeline' AIRFLOW_CTX_TASK_ID='transform_data' AIRFLOW_CTX_EXECUTION_DATE='2025-05-19T09:46:15.930828+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-05-19T09:46:15.930828+00:00'
[2025-05-19T09:46:19.177+0000] {nyc_taxi_pipeline.py:36} INFO - Starting data transformation...
[2025-05-19T09:46:19.796+0000] {transform.py:24} INFO - Batch 64 loaded!
[2025-05-19T09:46:19.800+0000] {transform.py:24} INFO - Batch 65 loaded!
[2025-05-19T09:46:19.804+0000] {transform.py:24} INFO - Batch 66 loaded!
[2025-05-19T09:46:19.807+0000] {transform.py:24} INFO - Batch 67 loaded!
[2025-05-19T09:46:19.811+0000] {transform.py:24} INFO - Batch 68 loaded!
[2025-05-19T09:46:19.815+0000] {transform.py:24} INFO - Batch 69 loaded!
[2025-05-19T09:46:19.820+0000] {transform.py:24} INFO - Batch 70 loaded!
[2025-05-19T09:46:19.823+0000] {transform.py:24} INFO - Batch 71 loaded!
[2025-05-19T09:46:19.828+0000] {transform.py:24} INFO - Batch 72 loaded!
[2025-05-19T09:46:19.832+0000] {transform.py:24} INFO - Batch 73 loaded!
[2025-05-19T09:46:19.835+0000] {transform.py:24} INFO - Batch 74 loaded!
[2025-05-19T09:46:19.838+0000] {transform.py:24} INFO - Batch 75 loaded!
[2025-05-19T09:46:19.841+0000] {transform.py:24} INFO - Batch 76 loaded!
[2025-05-19T09:46:19.845+0000] {transform.py:24} INFO - Batch 77 loaded!
[2025-05-19T09:46:19.848+0000] {transform.py:24} INFO - Batch 78 loaded!
[2025-05-19T09:46:19.852+0000] {transform.py:24} INFO - Batch 79 loaded!
[2025-05-19T09:46:19.855+0000] {transform.py:24} INFO - Batch 80 loaded!
[2025-05-19T09:46:19.859+0000] {transform.py:24} INFO - Batch 81 loaded!
[2025-05-19T09:46:19.862+0000] {transform.py:24} INFO - Batch 82 loaded!
[2025-05-19T09:46:19.865+0000] {transform.py:24} INFO - Batch 83 loaded!
[2025-05-19T09:46:19.869+0000] {transform.py:24} INFO - Batch 84 loaded!
[2025-05-19T09:46:19.872+0000] {transform.py:24} INFO - Batch 85 loaded!
[2025-05-19T09:46:19.875+0000] {transform.py:24} INFO - Batch 86 loaded!
[2025-05-19T09:46:19.878+0000] {transform.py:24} INFO - Batch 87 loaded!
[2025-05-19T09:46:19.881+0000] {transform.py:24} INFO - Batch 88 loaded!
[2025-05-19T09:46:19.884+0000] {transform.py:24} INFO - Batch 89 loaded!
[2025-05-19T09:46:19.888+0000] {transform.py:24} INFO - Batch 90 loaded!
[2025-05-19T09:46:19.892+0000] {transform.py:24} INFO - Batch 91 loaded!
[2025-05-19T09:46:19.895+0000] {transform.py:24} INFO - Batch 92 loaded!
[2025-05-19T09:46:19.901+0000] {transform.py:24} INFO - Batch 93 loaded!
[2025-05-19T09:46:19.906+0000] {transform.py:24} INFO - Batch 94 loaded!
[2025-05-19T09:46:19.918+0000] {transform.py:24} INFO - Batch 95 loaded!
[2025-05-19T09:46:19.923+0000] {transform.py:24} INFO - Batch 96 loaded!
[2025-05-19T09:46:19.929+0000] {transform.py:24} INFO - Batch 97 loaded!
[2025-05-19T09:46:19.942+0000] {transform.py:24} INFO - Batch 98 loaded!
[2025-05-19T09:46:19.953+0000] {transform.py:24} INFO - Batch 99 loaded!
[2025-05-19T09:46:19.962+0000] {transform.py:24} INFO - Batch 100 loaded!
[2025-05-19T09:46:19.971+0000] {transform.py:24} INFO - Batch 101 loaded!
[2025-05-19T09:46:19.982+0000] {transform.py:24} INFO - Batch 102 loaded!
[2025-05-19T09:46:19.986+0000] {transform.py:24} INFO - Batch 103 loaded!
[2025-05-19T09:46:19.996+0000] {transform.py:24} INFO - Batch 104 loaded!
[2025-05-19T09:46:20.004+0000] {transform.py:24} INFO - Batch 105 loaded!
[2025-05-19T09:46:20.008+0000] {transform.py:24} INFO - Batch 106 loaded!
[2025-05-19T09:46:20.017+0000] {transform.py:24} INFO - Batch 107 loaded!
[2025-05-19T09:46:20.024+0000] {transform.py:24} INFO - Batch 108 loaded!
[2025-05-19T09:46:20.040+0000] {transform.py:24} INFO - Batch 109 loaded!
[2025-05-19T09:46:20.047+0000] {transform.py:24} INFO - Batch 110 loaded!
[2025-05-19T09:46:20.053+0000] {transform.py:24} INFO - Batch 111 loaded!
[2025-05-19T09:46:20.063+0000] {transform.py:24} INFO - Batch 112 loaded!
[2025-05-19T09:46:20.071+0000] {transform.py:24} INFO - Batch 113 loaded!
[2025-05-19T09:46:20.080+0000] {transform.py:24} INFO - Batch 114 loaded!
[2025-05-19T09:46:20.097+0000] {transform.py:24} INFO - Batch 115 loaded!
[2025-05-19T09:46:20.101+0000] {transform.py:24} INFO - Batch 116 loaded!
[2025-05-19T09:46:20.105+0000] {transform.py:24} INFO - Batch 117 loaded!
[2025-05-19T09:46:20.117+0000] {transform.py:24} INFO - Batch 118 loaded!
[2025-05-19T09:46:20.124+0000] {transform.py:24} INFO - Batch 119 loaded!
[2025-05-19T09:46:20.135+0000] {transform.py:24} INFO - Batch 120 loaded!
[2025-05-19T09:46:20.172+0000] {transform.py:24} INFO - Batch 121 loaded!
[2025-05-19T09:46:20.186+0000] {transform.py:24} INFO - Batch 122 loaded!
[2025-05-19T09:46:20.197+0000] {transform.py:24} INFO - Batch 123 loaded!
[2025-05-19T09:46:20.205+0000] {transform.py:24} INFO - Batch 124 loaded!
[2025-05-19T09:46:20.218+0000] {transform.py:24} INFO - Batch 125 loaded!
[2025-05-19T09:46:20.222+0000] {transform.py:24} INFO - Batch 126 loaded!
[2025-05-19T09:46:20.230+0000] {transform.py:24} INFO - Batch 127 loaded!
[2025-05-19T09:46:20.234+0000] {transform.py:24} INFO - Batch 128 loaded!
[2025-05-19T09:46:20.244+0000] {transform.py:24} INFO - Batch 129 loaded!
[2025-05-19T09:46:20.249+0000] {transform.py:24} INFO - Batch 130 loaded!
[2025-05-19T09:46:20.255+0000] {transform.py:24} INFO - Batch 131 loaded!
[2025-05-19T09:46:20.261+0000] {transform.py:24} INFO - Batch 132 loaded!
[2025-05-19T09:46:20.265+0000] {transform.py:24} INFO - Batch 133 loaded!
[2025-05-19T09:46:20.270+0000] {transform.py:24} INFO - Batch 134 loaded!
[2025-05-19T09:46:20.273+0000] {transform.py:24} INFO - Batch 135 loaded!
[2025-05-19T09:46:20.276+0000] {transform.py:24} INFO - Batch 136 loaded!
[2025-05-19T09:46:20.280+0000] {transform.py:24} INFO - Batch 137 loaded!
[2025-05-19T09:46:20.286+0000] {transform.py:24} INFO - Batch 138 loaded!
[2025-05-19T09:46:20.290+0000] {transform.py:24} INFO - Batch 139 loaded!
[2025-05-19T09:46:20.293+0000] {transform.py:24} INFO - Batch 140 loaded!
[2025-05-19T09:46:20.299+0000] {transform.py:24} INFO - Batch 141 loaded!
[2025-05-19T09:46:20.303+0000] {transform.py:24} INFO - Batch 142 loaded!
[2025-05-19T09:46:20.307+0000] {transform.py:24} INFO - Batch 143 loaded!
[2025-05-19T09:46:20.310+0000] {transform.py:24} INFO - Batch 144 loaded!
[2025-05-19T09:46:20.314+0000] {transform.py:24} INFO - Batch 145 loaded!
[2025-05-19T09:46:20.321+0000] {transform.py:24} INFO - Batch 146 loaded!
[2025-05-19T09:46:20.326+0000] {transform.py:24} INFO - Batch 147 loaded!
[2025-05-19T09:46:20.329+0000] {transform.py:24} INFO - Batch 148 loaded!
[2025-05-19T09:46:20.333+0000] {transform.py:24} INFO - Batch 149 loaded!
[2025-05-19T09:46:20.336+0000] {transform.py:24} INFO - Batch 150 loaded!
[2025-05-19T09:46:20.340+0000] {transform.py:24} INFO - Batch 151 loaded!
[2025-05-19T09:46:20.344+0000] {transform.py:24} INFO - Batch 152 loaded!
[2025-05-19T09:46:20.348+0000] {transform.py:24} INFO - Batch 153 loaded!
[2025-05-19T09:46:20.352+0000] {transform.py:24} INFO - Batch 154 loaded!
[2025-05-19T09:46:20.356+0000] {transform.py:24} INFO - Batch 155 loaded!
[2025-05-19T09:46:20.359+0000] {transform.py:24} INFO - Batch 156 loaded!
[2025-05-19T09:46:20.362+0000] {transform.py:24} INFO - Batch 157 loaded!
[2025-05-19T09:46:20.367+0000] {transform.py:24} INFO - Batch 158 loaded!
[2025-05-19T09:46:20.371+0000] {transform.py:24} INFO - Batch 159 loaded!
[2025-05-19T09:46:20.374+0000] {transform.py:24} INFO - Batch 160 loaded!
[2025-05-19T09:46:20.377+0000] {transform.py:24} INFO - Batch 161 loaded!
[2025-05-19T09:46:20.381+0000] {transform.py:24} INFO - Batch 162 loaded!
[2025-05-19T09:46:20.384+0000] {transform.py:24} INFO - Batch 163 loaded!
[2025-05-19T09:46:20.387+0000] {transform.py:24} INFO - Batch 164 loaded!
[2025-05-19T09:46:20.390+0000] {transform.py:24} INFO - Batch 165 loaded!
[2025-05-19T09:46:20.393+0000] {transform.py:24} INFO - Batch 166 loaded!
[2025-05-19T09:46:20.396+0000] {transform.py:24} INFO - Batch 167 loaded!
[2025-05-19T09:46:20.400+0000] {transform.py:24} INFO - Batch 168 loaded!
[2025-05-19T09:46:20.404+0000] {transform.py:24} INFO - Batch 169 loaded!
[2025-05-19T09:46:20.407+0000] {transform.py:24} INFO - Batch 170 loaded!
[2025-05-19T09:46:20.410+0000] {transform.py:24} INFO - Batch 171 loaded!
[2025-05-19T09:46:20.413+0000] {transform.py:24} INFO - Batch 172 loaded!
[2025-05-19T09:46:20.417+0000] {transform.py:24} INFO - Batch 173 loaded!
[2025-05-19T09:46:20.420+0000] {transform.py:24} INFO - Batch 174 loaded!
[2025-05-19T09:46:20.423+0000] {transform.py:24} INFO - Batch 175 loaded!
[2025-05-19T09:46:20.426+0000] {transform.py:24} INFO - Batch 176 loaded!
[2025-05-19T09:46:20.429+0000] {transform.py:24} INFO - Batch 177 loaded!
[2025-05-19T09:46:20.434+0000] {transform.py:24} INFO - Batch 178 loaded!
[2025-05-19T09:46:20.437+0000] {transform.py:24} INFO - Batch 179 loaded!
[2025-05-19T09:46:20.440+0000] {transform.py:24} INFO - Batch 180 loaded!
[2025-05-19T09:46:20.444+0000] {transform.py:24} INFO - Batch 181 loaded!
[2025-05-19T09:46:20.449+0000] {transform.py:24} INFO - Batch 182 loaded!
[2025-05-19T09:46:20.452+0000] {transform.py:24} INFO - Batch 183 loaded!
[2025-05-19T09:46:20.456+0000] {transform.py:24} INFO - Batch 184 loaded!
[2025-05-19T09:46:20.460+0000] {transform.py:24} INFO - Batch 185 loaded!
[2025-05-19T09:46:20.464+0000] {transform.py:24} INFO - Batch 186 loaded!
[2025-05-19T09:46:20.469+0000] {transform.py:24} INFO - Batch 187 loaded!
[2025-05-19T09:46:20.473+0000] {transform.py:24} INFO - Batch 188 loaded!
[2025-05-19T09:46:20.479+0000] {transform.py:24} INFO - Batch 189 loaded!
[2025-05-19T09:46:20.484+0000] {transform.py:24} INFO - Batch 190 loaded!
[2025-05-19T09:46:20.489+0000] {transform.py:24} INFO - Batch 191 loaded!
[2025-05-19T09:46:20.493+0000] {transform.py:24} INFO - Batch 192 loaded!
[2025-05-19T09:46:20.498+0000] {transform.py:24} INFO - Batch 193 loaded!
[2025-05-19T09:46:20.502+0000] {transform.py:24} INFO - Batch 194 loaded!
[2025-05-19T09:46:20.506+0000] {transform.py:24} INFO - Batch 195 loaded!
[2025-05-19T09:46:20.510+0000] {transform.py:24} INFO - Batch 196 loaded!
[2025-05-19T09:46:20.513+0000] {transform.py:24} INFO - Batch 197 loaded!
[2025-05-19T09:46:20.518+0000] {transform.py:24} INFO - Batch 198 loaded!
[2025-05-19T09:46:20.522+0000] {transform.py:24} INFO - Batch 199 loaded!
[2025-05-19T09:46:20.530+0000] {transform.py:24} INFO - Batch 200 loaded!
[2025-05-19T09:46:20.536+0000] {transform.py:24} INFO - Batch 201 loaded!
[2025-05-19T09:46:20.541+0000] {transform.py:24} INFO - Batch 202 loaded!
[2025-05-19T09:46:20.546+0000] {transform.py:24} INFO - Batch 203 loaded!
[2025-05-19T09:46:20.554+0000] {transform.py:24} INFO - Batch 204 loaded!
[2025-05-19T09:46:20.558+0000] {transform.py:24} INFO - Batch 205 loaded!
[2025-05-19T09:46:20.563+0000] {transform.py:24} INFO - Batch 206 loaded!
[2025-05-19T09:46:20.571+0000] {transform.py:24} INFO - Batch 207 loaded!
[2025-05-19T09:46:20.577+0000] {transform.py:24} INFO - Batch 208 loaded!
[2025-05-19T09:46:20.581+0000] {transform.py:24} INFO - Batch 209 loaded!
[2025-05-19T09:46:20.588+0000] {transform.py:24} INFO - Batch 210 loaded!
[2025-05-19T09:46:20.594+0000] {transform.py:24} INFO - Batch 211 loaded!
[2025-05-19T09:46:20.597+0000] {transform.py:24} INFO - Batch 212 loaded!
[2025-05-19T09:46:20.603+0000] {transform.py:24} INFO - Batch 213 loaded!
[2025-05-19T09:46:20.607+0000] {transform.py:24} INFO - Batch 214 loaded!
[2025-05-19T09:46:20.612+0000] {transform.py:24} INFO - Batch 215 loaded!
[2025-05-19T09:46:20.619+0000] {transform.py:24} INFO - Batch 216 loaded!
[2025-05-19T09:46:20.623+0000] {transform.py:24} INFO - Batch 217 loaded!
[2025-05-19T09:46:20.627+0000] {transform.py:24} INFO - Batch 218 loaded!
[2025-05-19T09:46:20.632+0000] {transform.py:24} INFO - Batch 219 loaded!
[2025-05-19T09:46:20.637+0000] {transform.py:24} INFO - Batch 220 loaded!
[2025-05-19T09:46:20.643+0000] {transform.py:24} INFO - Batch 221 loaded!
[2025-05-19T09:46:20.648+0000] {transform.py:24} INFO - Batch 222 loaded!
[2025-05-19T09:46:20.654+0000] {transform.py:24} INFO - Batch 223 loaded!
[2025-05-19T09:46:20.658+0000] {transform.py:24} INFO - Batch 224 loaded!
[2025-05-19T09:46:20.662+0000] {transform.py:24} INFO - Batch 225 loaded!
[2025-05-19T09:46:20.671+0000] {transform.py:24} INFO - Batch 226 loaded!
[2025-05-19T09:46:20.675+0000] {transform.py:24} INFO - Batch 227 loaded!
[2025-05-19T09:46:20.679+0000] {transform.py:24} INFO - Batch 228 loaded!
[2025-05-19T09:46:20.684+0000] {transform.py:24} INFO - Batch 229 loaded!
[2025-05-19T09:46:20.687+0000] {transform.py:24} INFO - Batch 230 loaded!
[2025-05-19T09:46:20.692+0000] {transform.py:24} INFO - Batch 231 loaded!
[2025-05-19T09:46:20.696+0000] {transform.py:24} INFO - Batch 232 loaded!
[2025-05-19T09:46:20.701+0000] {transform.py:24} INFO - Batch 233 loaded!
[2025-05-19T09:46:20.705+0000] {transform.py:24} INFO - Batch 234 loaded!
[2025-05-19T09:46:20.709+0000] {transform.py:24} INFO - Batch 235 loaded!
[2025-05-19T09:46:20.712+0000] {transform.py:24} INFO - Batch 236 loaded!
[2025-05-19T09:46:20.717+0000] {transform.py:24} INFO - Batch 237 loaded!
[2025-05-19T09:46:20.722+0000] {transform.py:24} INFO - Batch 238 loaded!
[2025-05-19T09:46:20.726+0000] {transform.py:24} INFO - Batch 239 loaded!
[2025-05-19T09:46:20.730+0000] {transform.py:24} INFO - Batch 240 loaded!
[2025-05-19T09:46:20.735+0000] {transform.py:24} INFO - Batch 241 loaded!
[2025-05-19T09:46:20.740+0000] {transform.py:24} INFO - Batch 242 loaded!
[2025-05-19T09:46:20.743+0000] {transform.py:24} INFO - Batch 243 loaded!
[2025-05-19T09:46:20.748+0000] {transform.py:24} INFO - Batch 244 loaded!
[2025-05-19T09:46:20.754+0000] {transform.py:24} INFO - Batch 245 loaded!
[2025-05-19T09:46:20.759+0000] {transform.py:24} INFO - Batch 246 loaded!
[2025-05-19T09:46:20.763+0000] {transform.py:24} INFO - Batch 247 loaded!
[2025-05-19T09:46:20.768+0000] {transform.py:24} INFO - Batch 248 loaded!
[2025-05-19T09:46:20.792+0000] {transform.py:24} INFO - Batch 249 loaded!
[2025-05-19T09:46:20.796+0000] {transform.py:24} INFO - Batch 250 loaded!
[2025-05-19T09:46:20.810+0000] {transform.py:24} INFO - Batch 251 loaded!
[2025-05-19T09:46:20.815+0000] {transform.py:24} INFO - Batch 252 loaded!
[2025-05-19T09:46:20.821+0000] {transform.py:24} INFO - Batch 253 loaded!
[2025-05-19T09:46:20.829+0000] {transform.py:24} INFO - Batch 254 loaded!
[2025-05-19T09:46:20.833+0000] {transform.py:24} INFO - Batch 255 loaded!
[2025-05-19T09:46:20.841+0000] {transform.py:24} INFO - Batch 256 loaded!
[2025-05-19T09:46:20.846+0000] {transform.py:24} INFO - Batch 257 loaded!
[2025-05-19T09:46:20.851+0000] {transform.py:24} INFO - Batch 258 loaded!
[2025-05-19T09:46:20.856+0000] {transform.py:24} INFO - Batch 259 loaded!
[2025-05-19T09:46:20.860+0000] {transform.py:24} INFO - Batch 260 loaded!
[2025-05-19T09:46:20.866+0000] {transform.py:24} INFO - Batch 261 loaded!
[2025-05-19T09:46:20.870+0000] {transform.py:24} INFO - Batch 262 loaded!
[2025-05-19T09:46:20.873+0000] {transform.py:24} INFO - Batch 263 loaded!
[2025-05-19T09:46:20.877+0000] {transform.py:24} INFO - Batch 264 loaded!
[2025-05-19T09:46:20.880+0000] {transform.py:24} INFO - Batch 265 loaded!
[2025-05-19T09:46:20.885+0000] {transform.py:24} INFO - Batch 266 loaded!
[2025-05-19T09:46:20.889+0000] {transform.py:24} INFO - Batch 267 loaded!
[2025-05-19T09:46:20.893+0000] {transform.py:24} INFO - Batch 268 loaded!
[2025-05-19T09:46:20.896+0000] {transform.py:24} INFO - Batch 269 loaded!
[2025-05-19T09:46:20.901+0000] {transform.py:24} INFO - Batch 270 loaded!
[2025-05-19T09:46:20.904+0000] {transform.py:24} INFO - Batch 271 loaded!
[2025-05-19T09:46:20.907+0000] {transform.py:24} INFO - Batch 272 loaded!
[2025-05-19T09:46:20.910+0000] {transform.py:24} INFO - Batch 273 loaded!
[2025-05-19T09:46:20.913+0000] {transform.py:24} INFO - Batch 274 loaded!
[2025-05-19T09:46:20.917+0000] {transform.py:24} INFO - Batch 275 loaded!
[2025-05-19T09:46:20.920+0000] {transform.py:24} INFO - Batch 276 loaded!
[2025-05-19T09:46:20.922+0000] {transform.py:24} INFO - Batch 277 loaded!
[2025-05-19T09:46:20.925+0000] {transform.py:24} INFO - Batch 278 loaded!
