[2025-05-18T15:05:14.022+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-18T15:05:05.522562+00:00 [queued]>
[2025-05-18T15:05:14.036+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-18T15:05:05.522562+00:00 [queued]>
[2025-05-18T15:05:14.037+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 2
[2025-05-18T15:05:14.063+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): transform_data> on 2025-05-18 15:05:05.522562+00:00
[2025-05-18T15:05:14.068+0000] {standard_task_runner.py:60} INFO - Started process 196 to run task
[2025-05-18T15:05:14.071+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'nyc_taxi_pipeline', 'transform_data', 'manual__2025-05-18T15:05:05.522562+00:00', '--job-id', '19', '--raw', '--subdir', 'DAGS_FOLDER/nyc_taxi_pipeline.py', '--cfg-path', '/tmp/tmpiuctflkj']
[2025-05-18T15:05:14.075+0000] {standard_task_runner.py:88} INFO - Job 19: Subtask transform_data
[2025-05-18T15:05:14.092+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:194 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-18T15:05:14.132+0000] {task_command.py:423} INFO - Running <TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-18T15:05:05.522562+00:00 [running]> on host 208ffd3de735
[2025-05-18T15:05:14.392+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='nyc_taxi_pipeline' AIRFLOW_CTX_TASK_ID='transform_data' AIRFLOW_CTX_EXECUTION_DATE='2025-05-18T15:05:05.522562+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-05-18T15:05:05.522562+00:00'
[2025-05-18T15:05:14.394+0000] {nyc_taxi_pipeline.py:36} INFO - Starting data transformation...
[2025-05-18T15:05:14.839+0000] {transform.py:24} INFO - Batch 26 loaded!
[2025-05-18T15:05:14.842+0000] {transform.py:24} INFO - Batch 27 loaded!
[2025-05-18T15:05:14.846+0000] {transform.py:24} INFO - Batch 28 loaded!
[2025-05-18T15:05:14.849+0000] {transform.py:24} INFO - Batch 29 loaded!
[2025-05-18T15:05:14.852+0000] {transform.py:24} INFO - Batch 30 loaded!
[2025-05-18T15:05:14.856+0000] {transform.py:24} INFO - Batch 31 loaded!
[2025-05-18T15:05:14.859+0000] {transform.py:24} INFO - Batch 32 loaded!
[2025-05-18T15:05:14.862+0000] {transform.py:24} INFO - Batch 33 loaded!
[2025-05-18T15:05:14.865+0000] {transform.py:24} INFO - Batch 34 loaded!
[2025-05-18T15:05:14.869+0000] {transform.py:24} INFO - Batch 35 loaded!
[2025-05-18T15:05:14.873+0000] {transform.py:24} INFO - Batch 36 loaded!
[2025-05-18T15:05:14.877+0000] {transform.py:24} INFO - Batch 37 loaded!
[2025-05-18T15:05:14.880+0000] {transform.py:24} INFO - Batch 38 loaded!
[2025-05-18T15:05:14.883+0000] {transform.py:24} INFO - Batch 39 loaded!
[2025-05-18T15:05:14.887+0000] {transform.py:24} INFO - Batch 40 loaded!
[2025-05-18T15:05:14.890+0000] {transform.py:24} INFO - Batch 41 loaded!
[2025-05-18T15:05:14.893+0000] {transform.py:24} INFO - Batch 42 loaded!
[2025-05-18T15:05:14.897+0000] {transform.py:24} INFO - Batch 43 loaded!
[2025-05-18T15:05:14.900+0000] {transform.py:24} INFO - Batch 44 loaded!
[2025-05-18T15:05:14.904+0000] {transform.py:24} INFO - Batch 45 loaded!
[2025-05-18T15:05:14.907+0000] {transform.py:24} INFO - Batch 46 loaded!
[2025-05-18T15:05:14.911+0000] {transform.py:24} INFO - Batch 47 loaded!
[2025-05-18T15:05:14.915+0000] {transform.py:24} INFO - Batch 48 loaded!
[2025-05-18T15:05:14.919+0000] {transform.py:24} INFO - Batch 49 loaded!
[2025-05-18T15:05:14.923+0000] {transform.py:24} INFO - Batch 50 loaded!
[2025-05-18T15:05:14.927+0000] {transform.py:24} INFO - Batch 51 loaded!
[2025-05-18T15:05:14.930+0000] {transform.py:24} INFO - Batch 52 loaded!
[2025-05-18T15:05:14.934+0000] {transform.py:24} INFO - Batch 53 loaded!
[2025-05-18T15:05:14.938+0000] {transform.py:24} INFO - Batch 54 loaded!
[2025-05-18T15:05:14.941+0000] {transform.py:24} INFO - Batch 55 loaded!
[2025-05-18T15:05:14.945+0000] {transform.py:24} INFO - Batch 56 loaded!
[2025-05-18T15:05:14.949+0000] {transform.py:24} INFO - Batch 57 loaded!
[2025-05-18T15:05:14.952+0000] {transform.py:24} INFO - Batch 58 loaded!
[2025-05-18T15:05:14.956+0000] {transform.py:24} INFO - Batch 59 loaded!
[2025-05-18T15:05:14.959+0000] {transform.py:24} INFO - Batch 60 loaded!
[2025-05-18T15:05:14.962+0000] {transform.py:24} INFO - Batch 61 loaded!
[2025-05-18T15:05:14.966+0000] {transform.py:24} INFO - Batch 62 loaded!
[2025-05-18T15:05:14.970+0000] {transform.py:24} INFO - Batch 63 loaded!
[2025-05-18T15:05:14.973+0000] {transform.py:24} INFO - Batch 64 loaded!
[2025-05-18T15:05:14.976+0000] {transform.py:24} INFO - Batch 65 loaded!
[2025-05-18T15:05:14.979+0000] {transform.py:24} INFO - Batch 66 loaded!
[2025-05-18T15:05:14.983+0000] {transform.py:24} INFO - Batch 67 loaded!
[2025-05-18T15:05:14.986+0000] {transform.py:24} INFO - Batch 68 loaded!
[2025-05-18T15:05:14.989+0000] {transform.py:24} INFO - Batch 69 loaded!
[2025-05-18T15:05:14.993+0000] {transform.py:24} INFO - Batch 70 loaded!
[2025-05-18T15:05:14.996+0000] {transform.py:24} INFO - Batch 71 loaded!
[2025-05-18T15:05:14.999+0000] {transform.py:24} INFO - Batch 72 loaded!
[2025-05-18T15:05:15.003+0000] {transform.py:24} INFO - Batch 73 loaded!
[2025-05-18T15:05:15.007+0000] {transform.py:24} INFO - Batch 74 loaded!
[2025-05-18T15:05:15.010+0000] {transform.py:24} INFO - Batch 75 loaded!
[2025-05-18T15:05:15.013+0000] {transform.py:24} INFO - Batch 76 loaded!
[2025-05-18T15:05:15.017+0000] {transform.py:24} INFO - Batch 77 loaded!
[2025-05-18T15:05:15.021+0000] {transform.py:24} INFO - Batch 78 loaded!
[2025-05-18T15:05:15.025+0000] {transform.py:24} INFO - Batch 79 loaded!
[2025-05-18T15:05:15.028+0000] {transform.py:24} INFO - Batch 80 loaded!
[2025-05-18T15:05:15.031+0000] {transform.py:24} INFO - Batch 81 loaded!
[2025-05-18T15:05:15.035+0000] {transform.py:24} INFO - Batch 82 loaded!
[2025-05-18T15:05:15.039+0000] {transform.py:24} INFO - Batch 83 loaded!
[2025-05-18T15:05:15.042+0000] {transform.py:24} INFO - Batch 84 loaded!
[2025-05-18T15:05:15.046+0000] {transform.py:24} INFO - Batch 85 loaded!
[2025-05-18T15:05:15.050+0000] {transform.py:24} INFO - Batch 86 loaded!
[2025-05-18T15:05:15.053+0000] {transform.py:24} INFO - Batch 87 loaded!
[2025-05-18T15:05:15.057+0000] {transform.py:24} INFO - Batch 88 loaded!
[2025-05-18T15:05:15.061+0000] {transform.py:24} INFO - Batch 89 loaded!
[2025-05-18T15:05:15.064+0000] {transform.py:24} INFO - Batch 90 loaded!
[2025-05-18T15:05:15.068+0000] {transform.py:24} INFO - Batch 91 loaded!
[2025-05-18T15:05:15.072+0000] {transform.py:24} INFO - Batch 92 loaded!
[2025-05-18T15:05:15.076+0000] {transform.py:24} INFO - Batch 93 loaded!
[2025-05-18T15:05:15.080+0000] {transform.py:24} INFO - Batch 94 loaded!
[2025-05-18T15:05:15.083+0000] {transform.py:24} INFO - Batch 95 loaded!
[2025-05-18T15:05:15.087+0000] {transform.py:24} INFO - Batch 96 loaded!
[2025-05-18T15:05:15.091+0000] {transform.py:24} INFO - Batch 97 loaded!
[2025-05-18T15:05:15.095+0000] {transform.py:24} INFO - Batch 98 loaded!
[2025-05-18T15:05:15.098+0000] {transform.py:24} INFO - Batch 99 loaded!
[2025-05-18T15:05:15.102+0000] {transform.py:24} INFO - Batch 100 loaded!
[2025-05-18T15:05:15.106+0000] {transform.py:24} INFO - Batch 101 loaded!
[2025-05-18T15:05:15.109+0000] {transform.py:24} INFO - Batch 102 loaded!
[2025-05-18T15:05:15.113+0000] {transform.py:24} INFO - Batch 103 loaded!
[2025-05-18T15:05:15.117+0000] {transform.py:24} INFO - Batch 104 loaded!
[2025-05-18T15:05:15.120+0000] {transform.py:24} INFO - Batch 105 loaded!
[2025-05-18T15:05:15.124+0000] {transform.py:24} INFO - Batch 106 loaded!
[2025-05-18T15:05:15.128+0000] {transform.py:24} INFO - Batch 107 loaded!
[2025-05-18T15:05:15.131+0000] {transform.py:24} INFO - Batch 108 loaded!
[2025-05-18T15:05:15.135+0000] {transform.py:24} INFO - Batch 109 loaded!
[2025-05-18T15:05:15.139+0000] {transform.py:24} INFO - Batch 110 loaded!
[2025-05-18T15:05:15.143+0000] {transform.py:24} INFO - Batch 111 loaded!
[2025-05-18T15:05:15.147+0000] {transform.py:24} INFO - Batch 112 loaded!
[2025-05-18T15:05:15.150+0000] {transform.py:24} INFO - Batch 113 loaded!
[2025-05-18T15:05:15.154+0000] {transform.py:24} INFO - Batch 114 loaded!
[2025-05-18T15:05:15.158+0000] {transform.py:24} INFO - Batch 115 loaded!
[2025-05-18T15:05:15.163+0000] {transform.py:24} INFO - Batch 116 loaded!
[2025-05-18T15:05:15.167+0000] {transform.py:24} INFO - Batch 117 loaded!
[2025-05-18T15:05:15.171+0000] {transform.py:24} INFO - Batch 118 loaded!
[2025-05-18T15:05:15.174+0000] {transform.py:24} INFO - Batch 119 loaded!
[2025-05-18T15:05:15.178+0000] {transform.py:24} INFO - Batch 120 loaded!
[2025-05-18T15:05:15.182+0000] {transform.py:24} INFO - Batch 121 loaded!
[2025-05-18T15:05:15.186+0000] {transform.py:24} INFO - Batch 122 loaded!
[2025-05-18T15:05:15.190+0000] {transform.py:24} INFO - Batch 123 loaded!
[2025-05-18T15:05:15.194+0000] {transform.py:24} INFO - Batch 124 loaded!
[2025-05-18T15:05:15.199+0000] {transform.py:24} INFO - Batch 125 loaded!
[2025-05-18T15:05:15.203+0000] {transform.py:24} INFO - Batch 126 loaded!
[2025-05-18T15:05:15.208+0000] {transform.py:24} INFO - Batch 127 loaded!
[2025-05-18T15:05:15.212+0000] {transform.py:24} INFO - Batch 128 loaded!
[2025-05-18T15:05:15.215+0000] {transform.py:24} INFO - Batch 129 loaded!
[2025-05-18T15:05:15.219+0000] {transform.py:24} INFO - Batch 130 loaded!
[2025-05-18T15:05:15.224+0000] {transform.py:24} INFO - Batch 131 loaded!
[2025-05-18T15:05:15.228+0000] {transform.py:24} INFO - Batch 132 loaded!
[2025-05-18T15:05:15.232+0000] {transform.py:24} INFO - Batch 133 loaded!
[2025-05-18T15:05:15.236+0000] {transform.py:24} INFO - Batch 134 loaded!
[2025-05-18T15:05:15.241+0000] {transform.py:24} INFO - Batch 135 loaded!
[2025-05-18T15:05:15.245+0000] {transform.py:24} INFO - Batch 136 loaded!
[2025-05-18T15:05:15.249+0000] {transform.py:24} INFO - Batch 137 loaded!
[2025-05-18T15:05:15.254+0000] {transform.py:24} INFO - Batch 138 loaded!
[2025-05-18T15:05:15.259+0000] {transform.py:24} INFO - Batch 139 loaded!
[2025-05-18T15:05:15.263+0000] {transform.py:24} INFO - Batch 140 loaded!
[2025-05-18T15:05:15.267+0000] {transform.py:24} INFO - Batch 141 loaded!
[2025-05-18T15:05:15.272+0000] {transform.py:24} INFO - Batch 142 loaded!
[2025-05-18T15:05:15.277+0000] {transform.py:24} INFO - Batch 143 loaded!
[2025-05-18T15:05:15.281+0000] {transform.py:24} INFO - Batch 144 loaded!
[2025-05-18T15:05:15.284+0000] {transform.py:24} INFO - Batch 145 loaded!
[2025-05-18T15:05:15.291+0000] {transform.py:24} INFO - Batch 146 loaded!
[2025-05-18T15:05:15.295+0000] {transform.py:24} INFO - Batch 147 loaded!
[2025-05-18T15:05:15.299+0000] {transform.py:24} INFO - Batch 148 loaded!
[2025-05-18T15:05:15.302+0000] {transform.py:24} INFO - Batch 149 loaded!
[2025-05-18T15:05:15.308+0000] {transform.py:24} INFO - Batch 150 loaded!
[2025-05-18T15:05:15.312+0000] {transform.py:24} INFO - Batch 151 loaded!
[2025-05-18T15:05:15.316+0000] {transform.py:24} INFO - Batch 152 loaded!
[2025-05-18T15:05:15.320+0000] {transform.py:24} INFO - Batch 153 loaded!
[2025-05-18T15:05:15.325+0000] {transform.py:24} INFO - Batch 154 loaded!
[2025-05-18T15:05:15.329+0000] {transform.py:24} INFO - Batch 155 loaded!
[2025-05-18T15:05:15.333+0000] {transform.py:24} INFO - Batch 156 loaded!
[2025-05-18T15:05:15.337+0000] {transform.py:24} INFO - Batch 157 loaded!
[2025-05-18T15:05:15.343+0000] {transform.py:24} INFO - Batch 158 loaded!
[2025-05-18T15:05:15.346+0000] {transform.py:24} INFO - Batch 159 loaded!
[2025-05-18T15:05:15.350+0000] {transform.py:24} INFO - Batch 160 loaded!
[2025-05-18T15:05:15.355+0000] {transform.py:24} INFO - Batch 161 loaded!
[2025-05-18T15:05:15.360+0000] {transform.py:24} INFO - Batch 162 loaded!
[2025-05-18T15:05:15.364+0000] {transform.py:24} INFO - Batch 163 loaded!
[2025-05-18T15:05:15.368+0000] {transform.py:24} INFO - Batch 164 loaded!
[2025-05-18T15:05:15.374+0000] {transform.py:24} INFO - Batch 165 loaded!
[2025-05-18T15:05:15.378+0000] {transform.py:24} INFO - Batch 166 loaded!
[2025-05-18T15:05:15.382+0000] {transform.py:24} INFO - Batch 167 loaded!
[2025-05-18T15:05:15.386+0000] {transform.py:24} INFO - Batch 168 loaded!
[2025-05-18T15:05:15.392+0000] {transform.py:24} INFO - Batch 169 loaded!
[2025-05-18T15:05:15.395+0000] {transform.py:24} INFO - Batch 170 loaded!
[2025-05-18T15:05:15.399+0000] {transform.py:24} INFO - Batch 171 loaded!
[2025-05-18T15:05:15.403+0000] {transform.py:24} INFO - Batch 172 loaded!
[2025-05-18T15:05:15.408+0000] {transform.py:24} INFO - Batch 173 loaded!
[2025-05-18T15:05:15.412+0000] {transform.py:24} INFO - Batch 174 loaded!
[2025-05-18T15:05:15.416+0000] {transform.py:24} INFO - Batch 175 loaded!
[2025-05-18T15:05:15.421+0000] {transform.py:24} INFO - Batch 176 loaded!
[2025-05-18T15:05:15.426+0000] {transform.py:24} INFO - Batch 177 loaded!
[2025-05-18T15:05:15.429+0000] {transform.py:24} INFO - Batch 178 loaded!
[2025-05-18T15:05:15.433+0000] {transform.py:24} INFO - Batch 179 loaded!
[2025-05-18T15:05:15.439+0000] {transform.py:24} INFO - Batch 180 loaded!
[2025-05-18T15:05:15.443+0000] {transform.py:24} INFO - Batch 181 loaded!
[2025-05-18T15:05:15.447+0000] {transform.py:24} INFO - Batch 182 loaded!
[2025-05-18T15:05:15.450+0000] {transform.py:24} INFO - Batch 183 loaded!
[2025-05-18T15:05:15.456+0000] {transform.py:24} INFO - Batch 184 loaded!
[2025-05-18T15:05:15.460+0000] {transform.py:24} INFO - Batch 185 loaded!
[2025-05-18T15:05:15.463+0000] {transform.py:24} INFO - Batch 186 loaded!
[2025-05-18T15:05:15.467+0000] {transform.py:24} INFO - Batch 187 loaded!
[2025-05-18T15:05:15.471+0000] {transform.py:24} INFO - Batch 188 loaded!
[2025-05-18T15:05:15.475+0000] {transform.py:24} INFO - Batch 189 loaded!
[2025-05-18T15:05:15.478+0000] {transform.py:24} INFO - Batch 190 loaded!
[2025-05-18T15:05:15.482+0000] {transform.py:24} INFO - Batch 191 loaded!
[2025-05-18T15:05:15.485+0000] {transform.py:24} INFO - Batch 192 loaded!
[2025-05-18T15:05:15.491+0000] {transform.py:24} INFO - Batch 193 loaded!
[2025-05-18T15:05:15.494+0000] {transform.py:24} INFO - Batch 194 loaded!
[2025-05-18T15:05:15.497+0000] {transform.py:24} INFO - Batch 195 loaded!
[2025-05-18T15:05:15.500+0000] {transform.py:24} INFO - Batch 196 loaded!
[2025-05-18T15:05:15.505+0000] {transform.py:24} INFO - Batch 197 loaded!
[2025-05-18T15:05:15.509+0000] {transform.py:24} INFO - Batch 198 loaded!
[2025-05-18T15:05:15.513+0000] {transform.py:24} INFO - Batch 199 loaded!
[2025-05-18T15:05:15.517+0000] {transform.py:24} INFO - Batch 200 loaded!
[2025-05-18T15:05:15.520+0000] {transform.py:24} INFO - Batch 201 loaded!
[2025-05-18T15:05:15.525+0000] {transform.py:24} INFO - Batch 202 loaded!
[2025-05-18T15:05:15.529+0000] {transform.py:24} INFO - Batch 203 loaded!
[2025-05-18T15:05:15.532+0000] {transform.py:24} INFO - Batch 204 loaded!
[2025-05-18T15:05:15.536+0000] {transform.py:24} INFO - Batch 205 loaded!
[2025-05-18T15:05:15.542+0000] {transform.py:24} INFO - Batch 206 loaded!
[2025-05-18T15:05:15.546+0000] {transform.py:24} INFO - Batch 207 loaded!
[2025-05-18T15:05:15.550+0000] {transform.py:24} INFO - Batch 208 loaded!
[2025-05-18T15:05:15.553+0000] {transform.py:24} INFO - Batch 209 loaded!
[2025-05-18T15:05:15.561+0000] {transform.py:24} INFO - Batch 210 loaded!
[2025-05-18T15:05:15.565+0000] {transform.py:24} INFO - Batch 211 loaded!
[2025-05-18T15:05:15.569+0000] {transform.py:24} INFO - Batch 212 loaded!
[2025-05-18T15:05:15.576+0000] {transform.py:24} INFO - Batch 213 loaded!
[2025-05-18T15:05:15.581+0000] {transform.py:24} INFO - Batch 214 loaded!
[2025-05-18T15:05:15.588+0000] {transform.py:24} INFO - Batch 215 loaded!
[2025-05-18T15:05:15.593+0000] {transform.py:24} INFO - Batch 216 loaded!
[2025-05-18T15:05:15.597+0000] {transform.py:24} INFO - Batch 217 loaded!
[2025-05-18T15:05:15.601+0000] {transform.py:24} INFO - Batch 218 loaded!
[2025-05-18T15:05:15.608+0000] {transform.py:24} INFO - Batch 219 loaded!
[2025-05-18T15:05:15.612+0000] {transform.py:24} INFO - Batch 220 loaded!
[2025-05-18T15:05:15.616+0000] {transform.py:24} INFO - Batch 221 loaded!
[2025-05-18T15:05:15.621+0000] {transform.py:24} INFO - Batch 222 loaded!
[2025-05-18T15:05:15.627+0000] {transform.py:24} INFO - Batch 223 loaded!
[2025-05-18T15:05:15.631+0000] {transform.py:24} INFO - Batch 224 loaded!
[2025-05-18T15:05:15.637+0000] {transform.py:24} INFO - Batch 225 loaded!
[2025-05-18T15:05:15.643+0000] {transform.py:24} INFO - Batch 226 loaded!
[2025-05-18T15:05:15.646+0000] {transform.py:24} INFO - Batch 227 loaded!
[2025-05-18T15:05:15.650+0000] {transform.py:24} INFO - Batch 228 loaded!
[2025-05-18T15:05:15.654+0000] {transform.py:24} INFO - Batch 229 loaded!
[2025-05-18T15:05:15.658+0000] {transform.py:24} INFO - Batch 230 loaded!
[2025-05-18T15:05:15.661+0000] {transform.py:24} INFO - Batch 231 loaded!
[2025-05-18T15:05:15.664+0000] {transform.py:24} INFO - Batch 232 loaded!
[2025-05-18T15:05:15.669+0000] {transform.py:24} INFO - Batch 233 loaded!
[2025-05-18T15:05:15.673+0000] {transform.py:24} INFO - Batch 234 loaded!
[2025-05-18T15:05:15.676+0000] {transform.py:24} INFO - Batch 235 loaded!
[2025-05-18T15:05:15.679+0000] {transform.py:24} INFO - Batch 236 loaded!
[2025-05-18T15:05:15.683+0000] {transform.py:24} INFO - Batch 237 loaded!
[2025-05-18T15:05:15.688+0000] {transform.py:24} INFO - Batch 238 loaded!
[2025-05-18T15:05:15.691+0000] {transform.py:24} INFO - Batch 239 loaded!
[2025-05-18T15:05:15.695+0000] {transform.py:24} INFO - Batch 240 loaded!
[2025-05-18T15:05:15.698+0000] {transform.py:24} INFO - Batch 241 loaded!
[2025-05-18T15:05:15.701+0000] {transform.py:24} INFO - Batch 242 loaded!
[2025-05-18T15:05:15.705+0000] {transform.py:24} INFO - Batch 243 loaded!
[2025-05-18T15:05:15.708+0000] {transform.py:24} INFO - Batch 244 loaded!
[2025-05-18T15:05:15.711+0000] {transform.py:24} INFO - Batch 245 loaded!
[2025-05-18T15:05:15.714+0000] {transform.py:24} INFO - Batch 246 loaded!
[2025-05-18T15:05:15.717+0000] {transform.py:24} INFO - Batch 247 loaded!
[2025-05-18T15:05:15.721+0000] {transform.py:24} INFO - Batch 248 loaded!
[2025-05-18T15:05:15.724+0000] {transform.py:24} INFO - Batch 249 loaded!
[2025-05-18T15:05:15.727+0000] {transform.py:24} INFO - Batch 250 loaded!
[2025-05-18T15:05:15.730+0000] {transform.py:24} INFO - Batch 251 loaded!
[2025-05-18T15:05:15.733+0000] {transform.py:24} INFO - Batch 252 loaded!
[2025-05-18T15:05:15.737+0000] {transform.py:24} INFO - Batch 253 loaded!
[2025-05-18T15:05:15.741+0000] {transform.py:24} INFO - Batch 254 loaded!
[2025-05-18T15:05:15.744+0000] {transform.py:24} INFO - Batch 255 loaded!
[2025-05-18T15:05:15.747+0000] {transform.py:24} INFO - Batch 256 loaded!
[2025-05-18T15:05:15.750+0000] {transform.py:24} INFO - Batch 257 loaded!
[2025-05-18T15:05:15.753+0000] {transform.py:24} INFO - Batch 258 loaded!
[2025-05-18T15:05:15.757+0000] {transform.py:24} INFO - Batch 259 loaded!
[2025-05-18T15:05:15.760+0000] {transform.py:24} INFO - Batch 260 loaded!
[2025-05-18T15:05:15.763+0000] {transform.py:24} INFO - Batch 261 loaded!
[2025-05-18T15:05:15.766+0000] {transform.py:24} INFO - Batch 262 loaded!
[2025-05-18T15:05:15.769+0000] {transform.py:24} INFO - Batch 263 loaded!
[2025-05-18T15:05:15.773+0000] {transform.py:24} INFO - Batch 264 loaded!
[2025-05-18T15:05:15.776+0000] {transform.py:24} INFO - Batch 265 loaded!
[2025-05-18T15:05:15.779+0000] {transform.py:24} INFO - Batch 266 loaded!
[2025-05-18T15:05:15.782+0000] {transform.py:24} INFO - Batch 267 loaded!
[2025-05-18T15:05:15.786+0000] {transform.py:24} INFO - Batch 268 loaded!
[2025-05-18T15:05:15.789+0000] {transform.py:24} INFO - Batch 269 loaded!
[2025-05-18T15:05:15.793+0000] {transform.py:24} INFO - Batch 270 loaded!
[2025-05-18T15:05:15.796+0000] {transform.py:24} INFO - Batch 271 loaded!
[2025-05-18T15:05:15.799+0000] {transform.py:24} INFO - Batch 272 loaded!
[2025-05-18T15:05:15.802+0000] {transform.py:24} INFO - Batch 273 loaded!
[2025-05-18T15:05:15.805+0000] {transform.py:24} INFO - Batch 274 loaded!
[2025-05-18T15:05:15.809+0000] {transform.py:24} INFO - Batch 275 loaded!
[2025-05-18T15:05:15.812+0000] {transform.py:24} INFO - Batch 276 loaded!
[2025-05-18T15:05:15.815+0000] {transform.py:24} INFO - Batch 277 loaded!
[2025-05-18T15:05:15.819+0000] {transform.py:24} INFO - Batch 278 loaded!
