[2025-05-18T14:26:35.469+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-18T14:26:20.985562+00:00 [queued]>
[2025-05-18T14:26:35.478+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-18T14:26:20.985562+00:00 [queued]>
[2025-05-18T14:26:35.479+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 2
[2025-05-18T14:26:35.496+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): transform_data> on 2025-05-18 14:26:20.985562+00:00
[2025-05-18T14:26:35.502+0000] {standard_task_runner.py:60} INFO - Started process 187 to run task
[2025-05-18T14:26:35.506+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'nyc_taxi_pipeline', 'transform_data', 'manual__2025-05-18T14:26:20.985562+00:00', '--job-id', '5', '--raw', '--subdir', 'DAGS_FOLDER/nyc_taxi_pipeline.py', '--cfg-path', '/tmp/tmpdou1dwms']
[2025-05-18T14:26:35.508+0000] {standard_task_runner.py:88} INFO - Job 5: Subtask transform_data
[2025-05-18T14:26:35.525+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:194 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-18T14:26:35.569+0000] {task_command.py:423} INFO - Running <TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-18T14:26:20.985562+00:00 [running]> on host 94eccf45184c
[2025-05-18T14:26:35.802+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='nyc_taxi_pipeline' AIRFLOW_CTX_TASK_ID='transform_data' AIRFLOW_CTX_EXECUTION_DATE='2025-05-18T14:26:20.985562+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-05-18T14:26:20.985562+00:00'
[2025-05-18T14:26:35.804+0000] {nyc_taxi_pipeline.py:36} INFO - Starting data transformation...
[2025-05-18T14:26:36.692+0000] {transform.py:24} INFO - Batch 155 loaded!
[2025-05-18T14:26:36.729+0000] {transform.py:24} INFO - Batch 156 loaded!
[2025-05-18T14:26:36.764+0000] {transform.py:24} INFO - Batch 157 loaded!
[2025-05-18T14:26:36.788+0000] {transform.py:24} INFO - Batch 158 loaded!
[2025-05-18T14:26:36.836+0000] {transform.py:24} INFO - Batch 159 loaded!
[2025-05-18T14:26:36.867+0000] {transform.py:24} INFO - Batch 160 loaded!
[2025-05-18T14:26:36.877+0000] {transform.py:24} INFO - Batch 161 loaded!
[2025-05-18T14:26:36.889+0000] {transform.py:24} INFO - Batch 162 loaded!
[2025-05-18T14:26:36.893+0000] {transform.py:24} INFO - Batch 163 loaded!
[2025-05-18T14:26:36.898+0000] {transform.py:24} INFO - Batch 164 loaded!
[2025-05-18T14:26:36.903+0000] {transform.py:24} INFO - Batch 165 loaded!
[2025-05-18T14:26:36.908+0000] {transform.py:24} INFO - Batch 166 loaded!
[2025-05-18T14:26:36.919+0000] {transform.py:24} INFO - Batch 167 loaded!
[2025-05-18T14:26:36.934+0000] {transform.py:24} INFO - Batch 168 loaded!
[2025-05-18T14:26:36.942+0000] {transform.py:24} INFO - Batch 169 loaded!
[2025-05-18T14:26:36.959+0000] {transform.py:24} INFO - Batch 170 loaded!
[2025-05-18T14:26:36.967+0000] {transform.py:24} INFO - Batch 171 loaded!
[2025-05-18T14:26:36.972+0000] {transform.py:24} INFO - Batch 172 loaded!
[2025-05-18T14:26:36.977+0000] {transform.py:24} INFO - Batch 173 loaded!
[2025-05-18T14:26:36.981+0000] {transform.py:24} INFO - Batch 174 loaded!
[2025-05-18T14:26:36.985+0000] {transform.py:24} INFO - Batch 175 loaded!
[2025-05-18T14:26:36.989+0000] {transform.py:24} INFO - Batch 176 loaded!
[2025-05-18T14:26:36.992+0000] {transform.py:24} INFO - Batch 177 loaded!
[2025-05-18T14:26:36.997+0000] {transform.py:24} INFO - Batch 178 loaded!
[2025-05-18T14:26:37.002+0000] {transform.py:24} INFO - Batch 179 loaded!
[2025-05-18T14:26:37.006+0000] {transform.py:24} INFO - Batch 180 loaded!
[2025-05-18T14:26:37.011+0000] {transform.py:24} INFO - Batch 181 loaded!
[2025-05-18T14:26:37.016+0000] {transform.py:24} INFO - Batch 182 loaded!
[2025-05-18T14:26:37.021+0000] {transform.py:24} INFO - Batch 183 loaded!
[2025-05-18T14:26:37.025+0000] {transform.py:24} INFO - Batch 184 loaded!
[2025-05-18T14:26:37.030+0000] {transform.py:24} INFO - Batch 185 loaded!
[2025-05-18T14:26:37.033+0000] {transform.py:24} INFO - Batch 186 loaded!
[2025-05-18T14:26:37.037+0000] {transform.py:24} INFO - Batch 187 loaded!
[2025-05-18T14:26:37.041+0000] {transform.py:24} INFO - Batch 188 loaded!
[2025-05-18T14:26:37.046+0000] {transform.py:24} INFO - Batch 189 loaded!
[2025-05-18T14:26:37.050+0000] {transform.py:24} INFO - Batch 190 loaded!
[2025-05-18T14:26:37.053+0000] {transform.py:24} INFO - Batch 191 loaded!
[2025-05-18T14:26:37.057+0000] {transform.py:24} INFO - Batch 192 loaded!
[2025-05-18T14:26:37.060+0000] {transform.py:24} INFO - Batch 193 loaded!
[2025-05-18T14:26:37.064+0000] {transform.py:24} INFO - Batch 194 loaded!
[2025-05-18T14:26:37.068+0000] {transform.py:24} INFO - Batch 195 loaded!
[2025-05-18T14:26:37.073+0000] {transform.py:24} INFO - Batch 196 loaded!
[2025-05-18T14:26:37.077+0000] {transform.py:24} INFO - Batch 197 loaded!
[2025-05-18T14:26:37.083+0000] {transform.py:24} INFO - Batch 198 loaded!
[2025-05-18T14:26:37.087+0000] {transform.py:24} INFO - Batch 199 loaded!
[2025-05-18T14:26:37.090+0000] {transform.py:24} INFO - Batch 200 loaded!
[2025-05-18T14:26:37.094+0000] {transform.py:24} INFO - Batch 201 loaded!
[2025-05-18T14:26:37.099+0000] {transform.py:24} INFO - Batch 202 loaded!
[2025-05-18T14:26:37.103+0000] {transform.py:24} INFO - Batch 203 loaded!
[2025-05-18T14:26:37.106+0000] {transform.py:24} INFO - Batch 204 loaded!
[2025-05-18T14:26:37.110+0000] {transform.py:24} INFO - Batch 205 loaded!
[2025-05-18T14:26:37.114+0000] {transform.py:24} INFO - Batch 206 loaded!
[2025-05-18T14:26:37.118+0000] {transform.py:24} INFO - Batch 207 loaded!
[2025-05-18T14:26:37.122+0000] {transform.py:24} INFO - Batch 208 loaded!
[2025-05-18T14:26:37.126+0000] {transform.py:24} INFO - Batch 209 loaded!
[2025-05-18T14:26:37.131+0000] {transform.py:24} INFO - Batch 210 loaded!
[2025-05-18T14:26:37.136+0000] {transform.py:24} INFO - Batch 211 loaded!
[2025-05-18T14:26:37.141+0000] {transform.py:24} INFO - Batch 212 loaded!
[2025-05-18T14:26:37.145+0000] {transform.py:24} INFO - Batch 213 loaded!
[2025-05-18T14:26:37.151+0000] {transform.py:24} INFO - Batch 214 loaded!
[2025-05-18T14:26:37.156+0000] {transform.py:24} INFO - Batch 215 loaded!
[2025-05-18T14:26:37.160+0000] {transform.py:24} INFO - Batch 216 loaded!
[2025-05-18T14:26:37.167+0000] {transform.py:24} INFO - Batch 217 loaded!
[2025-05-18T14:26:37.171+0000] {transform.py:24} INFO - Batch 218 loaded!
[2025-05-18T14:26:37.175+0000] {transform.py:24} INFO - Batch 219 loaded!
[2025-05-18T14:26:37.181+0000] {transform.py:24} INFO - Batch 220 loaded!
[2025-05-18T14:26:37.186+0000] {transform.py:24} INFO - Batch 221 loaded!
[2025-05-18T14:26:37.190+0000] {transform.py:24} INFO - Batch 222 loaded!
[2025-05-18T14:26:37.194+0000] {transform.py:24} INFO - Batch 223 loaded!
[2025-05-18T14:26:37.201+0000] {transform.py:24} INFO - Batch 224 loaded!
[2025-05-18T14:26:37.206+0000] {transform.py:24} INFO - Batch 225 loaded!
[2025-05-18T14:26:37.211+0000] {transform.py:24} INFO - Batch 226 loaded!
[2025-05-18T14:26:37.218+0000] {transform.py:24} INFO - Batch 227 loaded!
[2025-05-18T14:26:37.223+0000] {transform.py:24} INFO - Batch 228 loaded!
[2025-05-18T14:26:37.228+0000] {transform.py:24} INFO - Batch 229 loaded!
[2025-05-18T14:26:37.235+0000] {transform.py:24} INFO - Batch 230 loaded!
[2025-05-18T14:26:37.239+0000] {transform.py:24} INFO - Batch 231 loaded!
[2025-05-18T14:26:37.245+0000] {transform.py:24} INFO - Batch 232 loaded!
[2025-05-18T14:26:37.252+0000] {transform.py:24} INFO - Batch 233 loaded!
[2025-05-18T14:26:37.258+0000] {transform.py:24} INFO - Batch 234 loaded!
[2025-05-18T14:26:37.265+0000] {transform.py:24} INFO - Batch 235 loaded!
[2025-05-18T14:26:37.270+0000] {transform.py:24} INFO - Batch 236 loaded!
[2025-05-18T14:26:37.283+0000] {transform.py:24} INFO - Batch 237 loaded!
[2025-05-18T14:26:37.291+0000] {transform.py:24} INFO - Batch 238 loaded!
[2025-05-18T14:26:37.305+0000] {transform.py:24} INFO - Batch 239 loaded!
[2025-05-18T14:26:37.313+0000] {transform.py:24} INFO - Batch 240 loaded!
[2025-05-18T14:26:37.319+0000] {transform.py:24} INFO - Batch 241 loaded!
[2025-05-18T14:26:37.327+0000] {transform.py:24} INFO - Batch 242 loaded!
[2025-05-18T14:26:37.335+0000] {transform.py:24} INFO - Batch 243 loaded!
[2025-05-18T14:26:37.352+0000] {transform.py:24} INFO - Batch 244 loaded!
[2025-05-18T14:26:37.357+0000] {transform.py:24} INFO - Batch 245 loaded!
[2025-05-18T14:26:37.366+0000] {transform.py:24} INFO - Batch 246 loaded!
[2025-05-18T14:26:37.372+0000] {transform.py:24} INFO - Batch 247 loaded!
[2025-05-18T14:26:37.383+0000] {transform.py:24} INFO - Batch 248 loaded!
[2025-05-18T14:26:37.389+0000] {transform.py:24} INFO - Batch 249 loaded!
[2025-05-18T14:26:37.401+0000] {transform.py:24} INFO - Batch 250 loaded!
[2025-05-18T14:26:37.408+0000] {transform.py:24} INFO - Batch 251 loaded!
[2025-05-18T14:26:37.420+0000] {transform.py:24} INFO - Batch 252 loaded!
[2025-05-18T14:26:37.430+0000] {transform.py:24} INFO - Batch 253 loaded!
[2025-05-18T14:26:37.437+0000] {transform.py:24} INFO - Batch 254 loaded!
[2025-05-18T14:26:37.442+0000] {transform.py:24} INFO - Batch 255 loaded!
[2025-05-18T14:26:37.450+0000] {transform.py:24} INFO - Batch 256 loaded!
[2025-05-18T14:26:37.455+0000] {transform.py:24} INFO - Batch 257 loaded!
[2025-05-18T14:26:37.459+0000] {transform.py:24} INFO - Batch 258 loaded!
[2025-05-18T14:26:37.466+0000] {transform.py:24} INFO - Batch 259 loaded!
[2025-05-18T14:26:37.470+0000] {transform.py:24} INFO - Batch 260 loaded!
[2025-05-18T14:26:37.474+0000] {transform.py:24} INFO - Batch 261 loaded!
[2025-05-18T14:26:37.480+0000] {transform.py:24} INFO - Batch 262 loaded!
[2025-05-18T14:26:37.485+0000] {transform.py:24} INFO - Batch 263 loaded!
[2025-05-18T14:26:37.490+0000] {transform.py:24} INFO - Batch 264 loaded!
[2025-05-18T14:26:37.494+0000] {transform.py:24} INFO - Batch 265 loaded!
[2025-05-18T14:26:37.500+0000] {transform.py:24} INFO - Batch 266 loaded!
[2025-05-18T14:26:37.505+0000] {transform.py:24} INFO - Batch 267 loaded!
[2025-05-18T14:26:37.510+0000] {transform.py:24} INFO - Batch 268 loaded!
[2025-05-18T14:26:37.517+0000] {transform.py:24} INFO - Batch 269 loaded!
[2025-05-18T14:26:37.522+0000] {transform.py:24} INFO - Batch 270 loaded!
[2025-05-18T14:26:37.526+0000] {transform.py:24} INFO - Batch 271 loaded!
[2025-05-18T14:26:37.533+0000] {transform.py:24} INFO - Batch 272 loaded!
[2025-05-18T14:26:37.538+0000] {transform.py:24} INFO - Batch 273 loaded!
[2025-05-18T14:26:37.543+0000] {transform.py:24} INFO - Batch 274 loaded!
[2025-05-18T14:26:37.550+0000] {transform.py:24} INFO - Batch 275 loaded!
[2025-05-18T14:26:37.554+0000] {transform.py:24} INFO - Batch 276 loaded!
[2025-05-18T14:26:37.559+0000] {transform.py:24} INFO - Batch 277 loaded!
[2025-05-18T14:26:37.565+0000] {transform.py:24} INFO - Batch 278 loaded!
