[2025-05-19T09:29:44.790+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-19T09:29:40.855638+00:00 [queued]>
[2025-05-19T09:29:44.799+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-19T09:29:40.855638+00:00 [queued]>
[2025-05-19T09:29:44.801+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 2
[2025-05-19T09:29:44.815+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): transform_data> on 2025-05-19 09:29:40.855638+00:00
[2025-05-19T09:29:44.819+0000] {standard_task_runner.py:60} INFO - Started process 185 to run task
[2025-05-19T09:29:44.823+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'nyc_taxi_pipeline', 'transform_data', 'manual__2025-05-19T09:29:40.855638+00:00', '--job-id', '39', '--raw', '--subdir', 'DAGS_FOLDER/nyc_taxi_pipeline.py', '--cfg-path', '/tmp/tmp1j6u84gn']
[2025-05-19T09:29:44.827+0000] {standard_task_runner.py:88} INFO - Job 39: Subtask transform_data
[2025-05-19T09:29:44.847+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:194 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-19T09:29:44.890+0000] {task_command.py:423} INFO - Running <TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-19T09:29:40.855638+00:00 [running]> on host 02ed670443a2
[2025-05-19T09:29:45.149+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='nyc_taxi_pipeline' AIRFLOW_CTX_TASK_ID='transform_data' AIRFLOW_CTX_EXECUTION_DATE='2025-05-19T09:29:40.855638+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-05-19T09:29:40.855638+00:00'
[2025-05-19T09:29:45.151+0000] {nyc_taxi_pipeline.py:36} INFO - Starting data transformation...
[2025-05-19T09:29:46.150+0000] {transform.py:24} INFO - Batch 81 loaded!
[2025-05-19T09:29:46.153+0000] {transform.py:24} INFO - Batch 82 loaded!
[2025-05-19T09:29:46.157+0000] {transform.py:24} INFO - Batch 83 loaded!
[2025-05-19T09:29:46.160+0000] {transform.py:24} INFO - Batch 84 loaded!
[2025-05-19T09:29:46.163+0000] {transform.py:24} INFO - Batch 85 loaded!
[2025-05-19T09:29:46.166+0000] {transform.py:24} INFO - Batch 86 loaded!
[2025-05-19T09:29:46.169+0000] {transform.py:24} INFO - Batch 87 loaded!
[2025-05-19T09:29:46.173+0000] {transform.py:24} INFO - Batch 88 loaded!
[2025-05-19T09:29:46.176+0000] {transform.py:24} INFO - Batch 89 loaded!
[2025-05-19T09:29:46.179+0000] {transform.py:24} INFO - Batch 90 loaded!
[2025-05-19T09:29:46.182+0000] {transform.py:24} INFO - Batch 91 loaded!
[2025-05-19T09:29:46.185+0000] {transform.py:24} INFO - Batch 92 loaded!
[2025-05-19T09:29:46.189+0000] {transform.py:24} INFO - Batch 93 loaded!
[2025-05-19T09:29:46.192+0000] {transform.py:24} INFO - Batch 94 loaded!
[2025-05-19T09:29:46.195+0000] {transform.py:24} INFO - Batch 95 loaded!
[2025-05-19T09:29:46.199+0000] {transform.py:24} INFO - Batch 96 loaded!
[2025-05-19T09:29:46.203+0000] {transform.py:24} INFO - Batch 97 loaded!
[2025-05-19T09:29:46.207+0000] {transform.py:24} INFO - Batch 98 loaded!
[2025-05-19T09:29:46.210+0000] {transform.py:24} INFO - Batch 99 loaded!
[2025-05-19T09:29:46.213+0000] {transform.py:24} INFO - Batch 100 loaded!
[2025-05-19T09:29:46.216+0000] {transform.py:24} INFO - Batch 101 loaded!
[2025-05-19T09:29:46.220+0000] {transform.py:24} INFO - Batch 102 loaded!
[2025-05-19T09:29:46.224+0000] {transform.py:24} INFO - Batch 103 loaded!
[2025-05-19T09:29:46.227+0000] {transform.py:24} INFO - Batch 104 loaded!
[2025-05-19T09:29:46.231+0000] {transform.py:24} INFO - Batch 105 loaded!
[2025-05-19T09:29:46.235+0000] {transform.py:24} INFO - Batch 106 loaded!
[2025-05-19T09:29:46.239+0000] {transform.py:24} INFO - Batch 107 loaded!
[2025-05-19T09:29:46.243+0000] {transform.py:24} INFO - Batch 108 loaded!
[2025-05-19T09:29:46.246+0000] {transform.py:24} INFO - Batch 109 loaded!
[2025-05-19T09:29:46.250+0000] {transform.py:24} INFO - Batch 110 loaded!
[2025-05-19T09:29:46.253+0000] {transform.py:24} INFO - Batch 111 loaded!
[2025-05-19T09:29:46.257+0000] {transform.py:24} INFO - Batch 112 loaded!
[2025-05-19T09:29:46.260+0000] {transform.py:24} INFO - Batch 113 loaded!
[2025-05-19T09:29:46.264+0000] {transform.py:24} INFO - Batch 114 loaded!
[2025-05-19T09:29:46.268+0000] {transform.py:24} INFO - Batch 115 loaded!
[2025-05-19T09:29:46.273+0000] {transform.py:24} INFO - Batch 116 loaded!
[2025-05-19T09:29:46.276+0000] {transform.py:24} INFO - Batch 117 loaded!
[2025-05-19T09:29:46.279+0000] {transform.py:24} INFO - Batch 118 loaded!
[2025-05-19T09:29:46.283+0000] {transform.py:24} INFO - Batch 119 loaded!
[2025-05-19T09:29:46.288+0000] {transform.py:24} INFO - Batch 120 loaded!
[2025-05-19T09:29:46.291+0000] {transform.py:24} INFO - Batch 121 loaded!
[2025-05-19T09:29:46.296+0000] {transform.py:24} INFO - Batch 122 loaded!
[2025-05-19T09:29:46.300+0000] {transform.py:24} INFO - Batch 123 loaded!
[2025-05-19T09:29:46.304+0000] {transform.py:24} INFO - Batch 124 loaded!
[2025-05-19T09:29:46.307+0000] {transform.py:24} INFO - Batch 125 loaded!
[2025-05-19T09:29:46.311+0000] {transform.py:24} INFO - Batch 126 loaded!
[2025-05-19T09:29:46.314+0000] {transform.py:24} INFO - Batch 127 loaded!
[2025-05-19T09:29:46.318+0000] {transform.py:24} INFO - Batch 128 loaded!
[2025-05-19T09:29:46.322+0000] {transform.py:24} INFO - Batch 129 loaded!
[2025-05-19T09:29:46.328+0000] {transform.py:24} INFO - Batch 130 loaded!
[2025-05-19T09:29:46.331+0000] {transform.py:24} INFO - Batch 131 loaded!
[2025-05-19T09:29:46.334+0000] {transform.py:24} INFO - Batch 132 loaded!
[2025-05-19T09:29:46.339+0000] {transform.py:24} INFO - Batch 133 loaded!
[2025-05-19T09:29:46.343+0000] {transform.py:24} INFO - Batch 134 loaded!
[2025-05-19T09:29:46.347+0000] {transform.py:24} INFO - Batch 135 loaded!
[2025-05-19T09:29:46.350+0000] {transform.py:24} INFO - Batch 136 loaded!
[2025-05-19T09:29:46.354+0000] {transform.py:24} INFO - Batch 137 loaded!
[2025-05-19T09:29:46.358+0000] {transform.py:24} INFO - Batch 138 loaded!
[2025-05-19T09:29:46.362+0000] {transform.py:24} INFO - Batch 139 loaded!
[2025-05-19T09:29:46.365+0000] {transform.py:24} INFO - Batch 140 loaded!
[2025-05-19T09:29:46.369+0000] {transform.py:24} INFO - Batch 141 loaded!
[2025-05-19T09:29:46.374+0000] {transform.py:24} INFO - Batch 142 loaded!
[2025-05-19T09:29:46.378+0000] {transform.py:24} INFO - Batch 143 loaded!
[2025-05-19T09:29:46.381+0000] {transform.py:24} INFO - Batch 144 loaded!
[2025-05-19T09:29:46.384+0000] {transform.py:24} INFO - Batch 145 loaded!
[2025-05-19T09:29:46.389+0000] {transform.py:24} INFO - Batch 146 loaded!
[2025-05-19T09:29:46.393+0000] {transform.py:24} INFO - Batch 147 loaded!
[2025-05-19T09:29:46.397+0000] {transform.py:24} INFO - Batch 148 loaded!
[2025-05-19T09:29:46.400+0000] {transform.py:24} INFO - Batch 149 loaded!
[2025-05-19T09:29:46.405+0000] {transform.py:24} INFO - Batch 150 loaded!
[2025-05-19T09:29:46.410+0000] {transform.py:24} INFO - Batch 151 loaded!
[2025-05-19T09:29:46.414+0000] {transform.py:24} INFO - Batch 152 loaded!
[2025-05-19T09:29:46.417+0000] {transform.py:24} INFO - Batch 153 loaded!
[2025-05-19T09:29:46.422+0000] {transform.py:24} INFO - Batch 154 loaded!
[2025-05-19T09:29:46.426+0000] {transform.py:24} INFO - Batch 155 loaded!
[2025-05-19T09:29:46.429+0000] {transform.py:24} INFO - Batch 156 loaded!
[2025-05-19T09:29:46.432+0000] {transform.py:24} INFO - Batch 157 loaded!
[2025-05-19T09:29:46.437+0000] {transform.py:24} INFO - Batch 158 loaded!
[2025-05-19T09:29:46.441+0000] {transform.py:24} INFO - Batch 159 loaded!
[2025-05-19T09:29:46.445+0000] {transform.py:24} INFO - Batch 160 loaded!
[2025-05-19T09:29:46.448+0000] {transform.py:24} INFO - Batch 161 loaded!
[2025-05-19T09:29:46.453+0000] {transform.py:24} INFO - Batch 162 loaded!
[2025-05-19T09:29:46.457+0000] {transform.py:24} INFO - Batch 163 loaded!
[2025-05-19T09:29:46.460+0000] {transform.py:24} INFO - Batch 164 loaded!
[2025-05-19T09:29:46.463+0000] {transform.py:24} INFO - Batch 165 loaded!
[2025-05-19T09:29:46.466+0000] {transform.py:24} INFO - Batch 166 loaded!
[2025-05-19T09:29:46.471+0000] {transform.py:24} INFO - Batch 167 loaded!
[2025-05-19T09:29:46.474+0000] {transform.py:24} INFO - Batch 168 loaded!
[2025-05-19T09:29:46.477+0000] {transform.py:24} INFO - Batch 169 loaded!
[2025-05-19T09:29:46.480+0000] {transform.py:24} INFO - Batch 170 loaded!
[2025-05-19T09:29:46.484+0000] {transform.py:24} INFO - Batch 171 loaded!
[2025-05-19T09:29:46.489+0000] {transform.py:24} INFO - Batch 172 loaded!
[2025-05-19T09:29:46.492+0000] {transform.py:24} INFO - Batch 173 loaded!
[2025-05-19T09:29:46.495+0000] {transform.py:24} INFO - Batch 174 loaded!
[2025-05-19T09:29:46.499+0000] {transform.py:24} INFO - Batch 175 loaded!
[2025-05-19T09:29:46.502+0000] {transform.py:24} INFO - Batch 176 loaded!
[2025-05-19T09:29:46.506+0000] {transform.py:24} INFO - Batch 177 loaded!
[2025-05-19T09:29:46.510+0000] {transform.py:24} INFO - Batch 178 loaded!
[2025-05-19T09:29:46.514+0000] {transform.py:24} INFO - Batch 179 loaded!
[2025-05-19T09:29:46.517+0000] {transform.py:24} INFO - Batch 180 loaded!
[2025-05-19T09:29:46.520+0000] {transform.py:24} INFO - Batch 181 loaded!
[2025-05-19T09:29:46.524+0000] {transform.py:24} INFO - Batch 182 loaded!
[2025-05-19T09:29:46.527+0000] {transform.py:24} INFO - Batch 183 loaded!
[2025-05-19T09:29:46.530+0000] {transform.py:24} INFO - Batch 184 loaded!
[2025-05-19T09:29:46.534+0000] {transform.py:24} INFO - Batch 185 loaded!
[2025-05-19T09:29:46.538+0000] {transform.py:24} INFO - Batch 186 loaded!
[2025-05-19T09:29:46.541+0000] {transform.py:24} INFO - Batch 187 loaded!
[2025-05-19T09:29:46.544+0000] {transform.py:24} INFO - Batch 188 loaded!
[2025-05-19T09:29:46.548+0000] {transform.py:24} INFO - Batch 189 loaded!
[2025-05-19T09:29:46.551+0000] {transform.py:24} INFO - Batch 190 loaded!
[2025-05-19T09:29:46.555+0000] {transform.py:24} INFO - Batch 191 loaded!
[2025-05-19T09:29:46.560+0000] {transform.py:24} INFO - Batch 192 loaded!
[2025-05-19T09:29:46.564+0000] {transform.py:24} INFO - Batch 193 loaded!
[2025-05-19T09:29:46.567+0000] {transform.py:24} INFO - Batch 194 loaded!
[2025-05-19T09:29:46.571+0000] {transform.py:24} INFO - Batch 195 loaded!
[2025-05-19T09:29:46.574+0000] {transform.py:24} INFO - Batch 196 loaded!
[2025-05-19T09:29:46.578+0000] {transform.py:24} INFO - Batch 197 loaded!
[2025-05-19T09:29:46.582+0000] {transform.py:24} INFO - Batch 198 loaded!
[2025-05-19T09:29:46.587+0000] {transform.py:24} INFO - Batch 199 loaded!
[2025-05-19T09:29:46.591+0000] {transform.py:24} INFO - Batch 200 loaded!
[2025-05-19T09:29:46.594+0000] {transform.py:24} INFO - Batch 201 loaded!
[2025-05-19T09:29:46.597+0000] {transform.py:24} INFO - Batch 202 loaded!
[2025-05-19T09:29:46.601+0000] {transform.py:24} INFO - Batch 203 loaded!
[2025-05-19T09:29:46.605+0000] {transform.py:24} INFO - Batch 204 loaded!
[2025-05-19T09:29:46.609+0000] {transform.py:24} INFO - Batch 205 loaded!
[2025-05-19T09:29:46.613+0000] {transform.py:24} INFO - Batch 206 loaded!
[2025-05-19T09:29:46.616+0000] {transform.py:24} INFO - Batch 207 loaded!
[2025-05-19T09:29:46.620+0000] {transform.py:24} INFO - Batch 208 loaded!
[2025-05-19T09:29:46.624+0000] {transform.py:24} INFO - Batch 209 loaded!
[2025-05-19T09:29:46.628+0000] {transform.py:24} INFO - Batch 210 loaded!
[2025-05-19T09:29:46.631+0000] {transform.py:24} INFO - Batch 211 loaded!
[2025-05-19T09:29:46.635+0000] {transform.py:24} INFO - Batch 212 loaded!
[2025-05-19T09:29:46.639+0000] {transform.py:24} INFO - Batch 213 loaded!
[2025-05-19T09:29:46.642+0000] {transform.py:24} INFO - Batch 214 loaded!
[2025-05-19T09:29:46.646+0000] {transform.py:24} INFO - Batch 215 loaded!
[2025-05-19T09:29:46.649+0000] {transform.py:24} INFO - Batch 216 loaded!
[2025-05-19T09:29:46.653+0000] {transform.py:24} INFO - Batch 217 loaded!
[2025-05-19T09:29:46.656+0000] {transform.py:24} INFO - Batch 218 loaded!
[2025-05-19T09:29:46.659+0000] {transform.py:24} INFO - Batch 219 loaded!
[2025-05-19T09:29:46.663+0000] {transform.py:24} INFO - Batch 220 loaded!
[2025-05-19T09:29:46.666+0000] {transform.py:24} INFO - Batch 221 loaded!
[2025-05-19T09:29:46.670+0000] {transform.py:24} INFO - Batch 222 loaded!
[2025-05-19T09:29:46.674+0000] {transform.py:24} INFO - Batch 223 loaded!
[2025-05-19T09:29:46.677+0000] {transform.py:24} INFO - Batch 224 loaded!
[2025-05-19T09:29:46.680+0000] {transform.py:24} INFO - Batch 225 loaded!
[2025-05-19T09:29:46.683+0000] {transform.py:24} INFO - Batch 226 loaded!
[2025-05-19T09:29:46.687+0000] {transform.py:24} INFO - Batch 227 loaded!
[2025-05-19T09:29:46.691+0000] {transform.py:24} INFO - Batch 228 loaded!
[2025-05-19T09:29:46.694+0000] {transform.py:24} INFO - Batch 229 loaded!
[2025-05-19T09:29:46.698+0000] {transform.py:24} INFO - Batch 230 loaded!
[2025-05-19T09:29:46.701+0000] {transform.py:24} INFO - Batch 231 loaded!
[2025-05-19T09:29:46.706+0000] {transform.py:24} INFO - Batch 232 loaded!
[2025-05-19T09:29:46.709+0000] {transform.py:24} INFO - Batch 233 loaded!
[2025-05-19T09:29:46.713+0000] {transform.py:24} INFO - Batch 234 loaded!
[2025-05-19T09:29:46.718+0000] {transform.py:24} INFO - Batch 235 loaded!
[2025-05-19T09:29:46.723+0000] {transform.py:24} INFO - Batch 236 loaded!
[2025-05-19T09:29:46.727+0000] {transform.py:24} INFO - Batch 237 loaded!
[2025-05-19T09:29:46.731+0000] {transform.py:24} INFO - Batch 238 loaded!
[2025-05-19T09:29:46.735+0000] {transform.py:24} INFO - Batch 239 loaded!
[2025-05-19T09:29:46.739+0000] {transform.py:24} INFO - Batch 240 loaded!
[2025-05-19T09:29:46.742+0000] {transform.py:24} INFO - Batch 241 loaded!
[2025-05-19T09:29:46.745+0000] {transform.py:24} INFO - Batch 242 loaded!
[2025-05-19T09:29:46.749+0000] {transform.py:24} INFO - Batch 243 loaded!
[2025-05-19T09:29:46.752+0000] {transform.py:24} INFO - Batch 244 loaded!
[2025-05-19T09:29:46.756+0000] {transform.py:24} INFO - Batch 245 loaded!
[2025-05-19T09:29:46.759+0000] {transform.py:24} INFO - Batch 246 loaded!
[2025-05-19T09:29:46.762+0000] {transform.py:24} INFO - Batch 247 loaded!
[2025-05-19T09:29:46.766+0000] {transform.py:24} INFO - Batch 248 loaded!
[2025-05-19T09:29:46.769+0000] {transform.py:24} INFO - Batch 249 loaded!
[2025-05-19T09:29:46.773+0000] {transform.py:24} INFO - Batch 250 loaded!
[2025-05-19T09:29:46.776+0000] {transform.py:24} INFO - Batch 251 loaded!
[2025-05-19T09:29:46.779+0000] {transform.py:24} INFO - Batch 252 loaded!
[2025-05-19T09:29:46.783+0000] {transform.py:24} INFO - Batch 253 loaded!
[2025-05-19T09:29:46.787+0000] {transform.py:24} INFO - Batch 254 loaded!
[2025-05-19T09:29:46.790+0000] {transform.py:24} INFO - Batch 255 loaded!
[2025-05-19T09:29:46.794+0000] {transform.py:24} INFO - Batch 256 loaded!
[2025-05-19T09:29:46.797+0000] {transform.py:24} INFO - Batch 257 loaded!
[2025-05-19T09:29:46.800+0000] {transform.py:24} INFO - Batch 258 loaded!
[2025-05-19T09:29:46.802+0000] {transform.py:24} INFO - Batch 259 loaded!
[2025-05-19T09:29:46.807+0000] {transform.py:24} INFO - Batch 260 loaded!
[2025-05-19T09:29:46.810+0000] {transform.py:24} INFO - Batch 261 loaded!
[2025-05-19T09:29:46.814+0000] {transform.py:24} INFO - Batch 262 loaded!
[2025-05-19T09:29:46.819+0000] {transform.py:24} INFO - Batch 263 loaded!
[2025-05-19T09:29:46.824+0000] {transform.py:24} INFO - Batch 264 loaded!
[2025-05-19T09:29:46.827+0000] {transform.py:24} INFO - Batch 265 loaded!
[2025-05-19T09:29:46.832+0000] {transform.py:24} INFO - Batch 266 loaded!
[2025-05-19T09:29:46.835+0000] {transform.py:24} INFO - Batch 267 loaded!
[2025-05-19T09:29:46.839+0000] {transform.py:24} INFO - Batch 268 loaded!
[2025-05-19T09:29:46.842+0000] {transform.py:24} INFO - Batch 269 loaded!
[2025-05-19T09:29:46.845+0000] {transform.py:24} INFO - Batch 270 loaded!
[2025-05-19T09:29:46.848+0000] {transform.py:24} INFO - Batch 271 loaded!
[2025-05-19T09:29:46.851+0000] {transform.py:24} INFO - Batch 272 loaded!
[2025-05-19T09:29:46.855+0000] {transform.py:24} INFO - Batch 273 loaded!
[2025-05-19T09:29:46.858+0000] {transform.py:24} INFO - Batch 274 loaded!
[2025-05-19T09:29:46.861+0000] {transform.py:24} INFO - Batch 275 loaded!
[2025-05-19T09:29:46.864+0000] {transform.py:24} INFO - Batch 276 loaded!
[2025-05-19T09:29:46.867+0000] {transform.py:24} INFO - Batch 277 loaded!
[2025-05-19T09:29:46.870+0000] {transform.py:24} INFO - Batch 278 loaded!
