[2025-05-19T10:03:38.971+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-19T10:03:35.905098+00:00 [queued]>
[2025-05-19T10:03:38.984+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-19T10:03:35.905098+00:00 [queued]>
[2025-05-19T10:03:38.985+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 2
[2025-05-19T10:03:39.013+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): transform_data> on 2025-05-19 10:03:35.905098+00:00
[2025-05-19T10:03:39.019+0000] {standard_task_runner.py:60} INFO - Started process 184 to run task
[2025-05-19T10:03:39.024+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'nyc_taxi_pipeline', 'transform_data', 'manual__2025-05-19T10:03:35.905098+00:00', '--job-id', '55', '--raw', '--subdir', 'DAGS_FOLDER/nyc_taxi_pipeline.py', '--cfg-path', '/tmp/tmpdwquxlj4']
[2025-05-19T10:03:39.026+0000] {standard_task_runner.py:88} INFO - Job 55: Subtask transform_data
[2025-05-19T10:03:39.044+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:194 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-19T10:03:39.082+0000] {task_command.py:423} INFO - Running <TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-19T10:03:35.905098+00:00 [running]> on host 6867ff12119b
[2025-05-19T10:03:39.584+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='nyc_taxi_pipeline' AIRFLOW_CTX_TASK_ID='transform_data' AIRFLOW_CTX_EXECUTION_DATE='2025-05-19T10:03:35.905098+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-05-19T10:03:35.905098+00:00'
[2025-05-19T10:03:39.586+0000] {nyc_taxi_pipeline.py:36} INFO - Starting data transformation...
[2025-05-19T10:03:40.139+0000] {transform.py:24} INFO - Batch 26 loaded!
[2025-05-19T10:03:40.143+0000] {transform.py:24} INFO - Batch 27 loaded!
[2025-05-19T10:03:40.149+0000] {transform.py:24} INFO - Batch 28 loaded!
[2025-05-19T10:03:40.153+0000] {transform.py:24} INFO - Batch 29 loaded!
[2025-05-19T10:03:40.156+0000] {transform.py:24} INFO - Batch 30 loaded!
[2025-05-19T10:03:40.162+0000] {transform.py:24} INFO - Batch 31 loaded!
[2025-05-19T10:03:40.167+0000] {transform.py:24} INFO - Batch 32 loaded!
[2025-05-19T10:03:40.170+0000] {transform.py:24} INFO - Batch 33 loaded!
[2025-05-19T10:03:40.174+0000] {transform.py:24} INFO - Batch 34 loaded!
[2025-05-19T10:03:40.178+0000] {transform.py:24} INFO - Batch 35 loaded!
[2025-05-19T10:03:40.182+0000] {transform.py:24} INFO - Batch 36 loaded!
[2025-05-19T10:03:40.185+0000] {transform.py:24} INFO - Batch 37 loaded!
[2025-05-19T10:03:40.188+0000] {transform.py:24} INFO - Batch 38 loaded!
[2025-05-19T10:03:40.192+0000] {transform.py:24} INFO - Batch 39 loaded!
[2025-05-19T10:03:40.196+0000] {transform.py:24} INFO - Batch 40 loaded!
[2025-05-19T10:03:40.199+0000] {transform.py:24} INFO - Batch 41 loaded!
[2025-05-19T10:03:40.202+0000] {transform.py:24} INFO - Batch 42 loaded!
[2025-05-19T10:03:40.206+0000] {transform.py:24} INFO - Batch 43 loaded!
[2025-05-19T10:03:40.209+0000] {transform.py:24} INFO - Batch 44 loaded!
[2025-05-19T10:03:40.213+0000] {transform.py:24} INFO - Batch 45 loaded!
[2025-05-19T10:03:40.216+0000] {transform.py:24} INFO - Batch 46 loaded!
[2025-05-19T10:03:40.219+0000] {transform.py:24} INFO - Batch 47 loaded!
[2025-05-19T10:03:40.223+0000] {transform.py:24} INFO - Batch 48 loaded!
[2025-05-19T10:03:40.226+0000] {transform.py:24} INFO - Batch 49 loaded!
[2025-05-19T10:03:40.229+0000] {transform.py:24} INFO - Batch 50 loaded!
[2025-05-19T10:03:40.232+0000] {transform.py:24} INFO - Batch 51 loaded!
[2025-05-19T10:03:40.235+0000] {transform.py:24} INFO - Batch 52 loaded!
[2025-05-19T10:03:40.237+0000] {transform.py:24} INFO - Batch 53 loaded!
[2025-05-19T10:03:40.241+0000] {transform.py:24} INFO - Batch 54 loaded!
[2025-05-19T10:03:40.245+0000] {transform.py:24} INFO - Batch 55 loaded!
[2025-05-19T10:03:40.247+0000] {transform.py:24} INFO - Batch 56 loaded!
[2025-05-19T10:03:40.250+0000] {transform.py:24} INFO - Batch 57 loaded!
[2025-05-19T10:03:40.253+0000] {transform.py:24} INFO - Batch 58 loaded!
[2025-05-19T10:03:40.256+0000] {transform.py:24} INFO - Batch 59 loaded!
[2025-05-19T10:03:40.259+0000] {transform.py:24} INFO - Batch 60 loaded!
[2025-05-19T10:03:40.262+0000] {transform.py:24} INFO - Batch 61 loaded!
[2025-05-19T10:03:40.265+0000] {transform.py:24} INFO - Batch 62 loaded!
[2025-05-19T10:03:40.268+0000] {transform.py:24} INFO - Batch 63 loaded!
[2025-05-19T10:03:40.271+0000] {transform.py:24} INFO - Batch 64 loaded!
[2025-05-19T10:03:40.273+0000] {transform.py:24} INFO - Batch 65 loaded!
[2025-05-19T10:03:40.276+0000] {transform.py:24} INFO - Batch 66 loaded!
[2025-05-19T10:03:40.279+0000] {transform.py:24} INFO - Batch 67 loaded!
[2025-05-19T10:03:40.282+0000] {transform.py:24} INFO - Batch 68 loaded!
[2025-05-19T10:03:40.285+0000] {transform.py:24} INFO - Batch 69 loaded!
[2025-05-19T10:03:40.288+0000] {transform.py:24} INFO - Batch 70 loaded!
[2025-05-19T10:03:40.291+0000] {transform.py:24} INFO - Batch 71 loaded!
[2025-05-19T10:03:40.296+0000] {transform.py:24} INFO - Batch 72 loaded!
[2025-05-19T10:03:40.298+0000] {transform.py:24} INFO - Batch 73 loaded!
[2025-05-19T10:03:40.301+0000] {transform.py:24} INFO - Batch 74 loaded!
[2025-05-19T10:03:40.305+0000] {transform.py:24} INFO - Batch 75 loaded!
[2025-05-19T10:03:40.307+0000] {transform.py:24} INFO - Batch 76 loaded!
[2025-05-19T10:03:40.311+0000] {transform.py:24} INFO - Batch 77 loaded!
[2025-05-19T10:03:40.314+0000] {transform.py:24} INFO - Batch 78 loaded!
[2025-05-19T10:03:40.317+0000] {transform.py:24} INFO - Batch 79 loaded!
[2025-05-19T10:03:40.320+0000] {transform.py:24} INFO - Batch 80 loaded!
[2025-05-19T10:03:40.323+0000] {transform.py:24} INFO - Batch 81 loaded!
[2025-05-19T10:03:40.327+0000] {transform.py:24} INFO - Batch 82 loaded!
[2025-05-19T10:03:40.330+0000] {transform.py:24} INFO - Batch 83 loaded!
[2025-05-19T10:03:40.333+0000] {transform.py:24} INFO - Batch 84 loaded!
[2025-05-19T10:03:40.337+0000] {transform.py:24} INFO - Batch 85 loaded!
[2025-05-19T10:03:40.340+0000] {transform.py:24} INFO - Batch 86 loaded!
[2025-05-19T10:03:40.344+0000] {transform.py:24} INFO - Batch 87 loaded!
[2025-05-19T10:03:40.347+0000] {transform.py:24} INFO - Batch 88 loaded!
[2025-05-19T10:03:40.350+0000] {transform.py:24} INFO - Batch 89 loaded!
[2025-05-19T10:03:40.353+0000] {transform.py:24} INFO - Batch 90 loaded!
[2025-05-19T10:03:40.356+0000] {transform.py:24} INFO - Batch 91 loaded!
[2025-05-19T10:03:40.359+0000] {transform.py:24} INFO - Batch 92 loaded!
[2025-05-19T10:03:40.364+0000] {transform.py:24} INFO - Batch 93 loaded!
[2025-05-19T10:03:40.367+0000] {transform.py:24} INFO - Batch 94 loaded!
[2025-05-19T10:03:40.370+0000] {transform.py:24} INFO - Batch 95 loaded!
[2025-05-19T10:03:40.373+0000] {transform.py:24} INFO - Batch 96 loaded!
[2025-05-19T10:03:40.377+0000] {transform.py:24} INFO - Batch 97 loaded!
[2025-05-19T10:03:40.380+0000] {transform.py:24} INFO - Batch 98 loaded!
[2025-05-19T10:03:40.384+0000] {transform.py:24} INFO - Batch 99 loaded!
[2025-05-19T10:03:40.387+0000] {transform.py:24} INFO - Batch 100 loaded!
[2025-05-19T10:03:40.390+0000] {transform.py:24} INFO - Batch 101 loaded!
[2025-05-19T10:03:40.394+0000] {transform.py:24} INFO - Batch 102 loaded!
[2025-05-19T10:03:40.397+0000] {transform.py:24} INFO - Batch 103 loaded!
[2025-05-19T10:03:40.400+0000] {transform.py:24} INFO - Batch 104 loaded!
[2025-05-19T10:03:40.404+0000] {transform.py:24} INFO - Batch 105 loaded!
[2025-05-19T10:03:40.407+0000] {transform.py:24} INFO - Batch 106 loaded!
[2025-05-19T10:03:40.411+0000] {transform.py:24} INFO - Batch 107 loaded!
[2025-05-19T10:03:40.414+0000] {transform.py:24} INFO - Batch 108 loaded!
[2025-05-19T10:03:40.417+0000] {transform.py:24} INFO - Batch 109 loaded!
[2025-05-19T10:03:40.420+0000] {transform.py:24} INFO - Batch 110 loaded!
[2025-05-19T10:03:40.423+0000] {transform.py:24} INFO - Batch 111 loaded!
[2025-05-19T10:03:40.427+0000] {transform.py:24} INFO - Batch 112 loaded!
[2025-05-19T10:03:40.430+0000] {transform.py:24} INFO - Batch 113 loaded!
[2025-05-19T10:03:40.434+0000] {transform.py:24} INFO - Batch 114 loaded!
[2025-05-19T10:03:40.437+0000] {transform.py:24} INFO - Batch 115 loaded!
[2025-05-19T10:03:40.440+0000] {transform.py:24} INFO - Batch 116 loaded!
[2025-05-19T10:03:40.444+0000] {transform.py:24} INFO - Batch 117 loaded!
[2025-05-19T10:03:40.447+0000] {transform.py:24} INFO - Batch 118 loaded!
[2025-05-19T10:03:40.453+0000] {transform.py:24} INFO - Batch 119 loaded!
[2025-05-19T10:03:40.456+0000] {transform.py:24} INFO - Batch 120 loaded!
[2025-05-19T10:03:40.458+0000] {transform.py:24} INFO - Batch 121 loaded!
[2025-05-19T10:03:40.462+0000] {transform.py:24} INFO - Batch 122 loaded!
[2025-05-19T10:03:40.465+0000] {transform.py:24} INFO - Batch 123 loaded!
[2025-05-19T10:03:40.468+0000] {transform.py:24} INFO - Batch 124 loaded!
[2025-05-19T10:03:40.471+0000] {transform.py:24} INFO - Batch 125 loaded!
[2025-05-19T10:03:40.475+0000] {transform.py:24} INFO - Batch 126 loaded!
[2025-05-19T10:03:40.479+0000] {transform.py:24} INFO - Batch 127 loaded!
[2025-05-19T10:03:40.482+0000] {transform.py:24} INFO - Batch 128 loaded!
[2025-05-19T10:03:40.485+0000] {transform.py:24} INFO - Batch 129 loaded!
[2025-05-19T10:03:40.489+0000] {transform.py:24} INFO - Batch 130 loaded!
[2025-05-19T10:03:40.492+0000] {transform.py:24} INFO - Batch 131 loaded!
[2025-05-19T10:03:40.496+0000] {transform.py:24} INFO - Batch 132 loaded!
[2025-05-19T10:03:40.499+0000] {transform.py:24} INFO - Batch 133 loaded!
[2025-05-19T10:03:40.502+0000] {transform.py:24} INFO - Batch 134 loaded!
[2025-05-19T10:03:40.506+0000] {transform.py:24} INFO - Batch 135 loaded!
[2025-05-19T10:03:40.509+0000] {transform.py:24} INFO - Batch 136 loaded!
[2025-05-19T10:03:40.512+0000] {transform.py:24} INFO - Batch 137 loaded!
[2025-05-19T10:03:40.516+0000] {transform.py:24} INFO - Batch 138 loaded!
[2025-05-19T10:03:40.520+0000] {transform.py:24} INFO - Batch 139 loaded!
[2025-05-19T10:03:40.523+0000] {transform.py:24} INFO - Batch 140 loaded!
[2025-05-19T10:03:40.527+0000] {transform.py:24} INFO - Batch 141 loaded!
[2025-05-19T10:03:40.530+0000] {transform.py:24} INFO - Batch 142 loaded!
[2025-05-19T10:03:40.533+0000] {transform.py:24} INFO - Batch 143 loaded!
[2025-05-19T10:03:40.536+0000] {transform.py:24} INFO - Batch 144 loaded!
[2025-05-19T10:03:40.539+0000] {transform.py:24} INFO - Batch 145 loaded!
[2025-05-19T10:03:40.543+0000] {transform.py:24} INFO - Batch 146 loaded!
[2025-05-19T10:03:40.546+0000] {transform.py:24} INFO - Batch 147 loaded!
[2025-05-19T10:03:40.550+0000] {transform.py:24} INFO - Batch 148 loaded!
[2025-05-19T10:03:40.554+0000] {transform.py:24} INFO - Batch 149 loaded!
[2025-05-19T10:03:40.557+0000] {transform.py:24} INFO - Batch 150 loaded!
[2025-05-19T10:03:40.562+0000] {transform.py:24} INFO - Batch 151 loaded!
[2025-05-19T10:03:40.566+0000] {transform.py:24} INFO - Batch 152 loaded!
[2025-05-19T10:03:40.570+0000] {transform.py:24} INFO - Batch 153 loaded!
[2025-05-19T10:03:40.573+0000] {transform.py:24} INFO - Batch 154 loaded!
[2025-05-19T10:03:40.577+0000] {transform.py:24} INFO - Batch 155 loaded!
[2025-05-19T10:03:40.581+0000] {transform.py:24} INFO - Batch 156 loaded!
[2025-05-19T10:03:40.584+0000] {transform.py:24} INFO - Batch 157 loaded!
[2025-05-19T10:03:40.587+0000] {transform.py:24} INFO - Batch 158 loaded!
[2025-05-19T10:03:40.590+0000] {transform.py:24} INFO - Batch 159 loaded!
[2025-05-19T10:03:40.594+0000] {transform.py:24} INFO - Batch 160 loaded!
[2025-05-19T10:03:40.597+0000] {transform.py:24} INFO - Batch 161 loaded!
[2025-05-19T10:03:40.600+0000] {transform.py:24} INFO - Batch 162 loaded!
[2025-05-19T10:03:40.604+0000] {transform.py:24} INFO - Batch 163 loaded!
[2025-05-19T10:03:40.607+0000] {transform.py:24} INFO - Batch 164 loaded!
[2025-05-19T10:03:40.611+0000] {transform.py:24} INFO - Batch 165 loaded!
[2025-05-19T10:03:40.614+0000] {transform.py:24} INFO - Batch 166 loaded!
[2025-05-19T10:03:40.618+0000] {transform.py:24} INFO - Batch 167 loaded!
[2025-05-19T10:03:40.621+0000] {transform.py:24} INFO - Batch 168 loaded!
[2025-05-19T10:03:40.624+0000] {transform.py:24} INFO - Batch 169 loaded!
[2025-05-19T10:03:40.629+0000] {transform.py:24} INFO - Batch 170 loaded!
[2025-05-19T10:03:40.632+0000] {transform.py:24} INFO - Batch 171 loaded!
[2025-05-19T10:03:40.636+0000] {transform.py:24} INFO - Batch 172 loaded!
[2025-05-19T10:03:40.639+0000] {transform.py:24} INFO - Batch 173 loaded!
[2025-05-19T10:03:40.642+0000] {transform.py:24} INFO - Batch 174 loaded!
[2025-05-19T10:03:40.647+0000] {transform.py:24} INFO - Batch 175 loaded!
[2025-05-19T10:03:40.650+0000] {transform.py:24} INFO - Batch 176 loaded!
[2025-05-19T10:03:40.654+0000] {transform.py:24} INFO - Batch 177 loaded!
[2025-05-19T10:03:40.658+0000] {transform.py:24} INFO - Batch 178 loaded!
[2025-05-19T10:03:40.663+0000] {transform.py:24} INFO - Batch 179 loaded!
[2025-05-19T10:03:40.668+0000] {transform.py:24} INFO - Batch 180 loaded!
[2025-05-19T10:03:40.671+0000] {transform.py:24} INFO - Batch 181 loaded!
[2025-05-19T10:03:40.675+0000] {transform.py:24} INFO - Batch 182 loaded!
[2025-05-19T10:03:40.680+0000] {transform.py:24} INFO - Batch 183 loaded!
[2025-05-19T10:03:40.684+0000] {transform.py:24} INFO - Batch 184 loaded!
[2025-05-19T10:03:40.687+0000] {transform.py:24} INFO - Batch 185 loaded!
[2025-05-19T10:03:40.690+0000] {transform.py:24} INFO - Batch 186 loaded!
[2025-05-19T10:03:40.696+0000] {transform.py:24} INFO - Batch 187 loaded!
[2025-05-19T10:03:40.699+0000] {transform.py:24} INFO - Batch 188 loaded!
[2025-05-19T10:03:40.702+0000] {transform.py:24} INFO - Batch 189 loaded!
[2025-05-19T10:03:40.706+0000] {transform.py:24} INFO - Batch 190 loaded!
[2025-05-19T10:03:40.710+0000] {transform.py:24} INFO - Batch 191 loaded!
[2025-05-19T10:03:40.714+0000] {transform.py:24} INFO - Batch 192 loaded!
[2025-05-19T10:03:40.718+0000] {transform.py:24} INFO - Batch 193 loaded!
[2025-05-19T10:03:40.721+0000] {transform.py:24} INFO - Batch 194 loaded!
[2025-05-19T10:03:40.727+0000] {transform.py:24} INFO - Batch 195 loaded!
[2025-05-19T10:03:40.733+0000] {transform.py:24} INFO - Batch 196 loaded!
[2025-05-19T10:03:40.737+0000] {transform.py:24} INFO - Batch 197 loaded!
[2025-05-19T10:03:40.740+0000] {transform.py:24} INFO - Batch 198 loaded!
[2025-05-19T10:03:40.747+0000] {transform.py:24} INFO - Batch 199 loaded!
[2025-05-19T10:03:40.751+0000] {transform.py:24} INFO - Batch 200 loaded!
[2025-05-19T10:03:40.755+0000] {transform.py:24} INFO - Batch 201 loaded!
[2025-05-19T10:03:40.759+0000] {transform.py:24} INFO - Batch 202 loaded!
[2025-05-19T10:03:40.766+0000] {transform.py:24} INFO - Batch 203 loaded!
[2025-05-19T10:03:40.770+0000] {transform.py:24} INFO - Batch 204 loaded!
[2025-05-19T10:03:40.774+0000] {transform.py:24} INFO - Batch 205 loaded!
[2025-05-19T10:03:40.780+0000] {transform.py:24} INFO - Batch 206 loaded!
[2025-05-19T10:03:40.783+0000] {transform.py:24} INFO - Batch 207 loaded!
[2025-05-19T10:03:40.788+0000] {transform.py:24} INFO - Batch 208 loaded!
[2025-05-19T10:03:40.792+0000] {transform.py:24} INFO - Batch 209 loaded!
[2025-05-19T10:03:40.799+0000] {transform.py:24} INFO - Batch 210 loaded!
[2025-05-19T10:03:40.802+0000] {transform.py:24} INFO - Batch 211 loaded!
[2025-05-19T10:03:40.805+0000] {transform.py:24} INFO - Batch 212 loaded!
[2025-05-19T10:03:40.808+0000] {transform.py:24} INFO - Batch 213 loaded!
[2025-05-19T10:03:40.813+0000] {transform.py:24} INFO - Batch 214 loaded!
[2025-05-19T10:03:40.816+0000] {transform.py:24} INFO - Batch 215 loaded!
[2025-05-19T10:03:40.820+0000] {transform.py:24} INFO - Batch 216 loaded!
[2025-05-19T10:03:40.823+0000] {transform.py:24} INFO - Batch 217 loaded!
[2025-05-19T10:03:40.827+0000] {transform.py:24} INFO - Batch 218 loaded!
[2025-05-19T10:03:40.831+0000] {transform.py:24} INFO - Batch 219 loaded!
[2025-05-19T10:03:40.834+0000] {transform.py:24} INFO - Batch 220 loaded!
[2025-05-19T10:03:40.838+0000] {transform.py:24} INFO - Batch 221 loaded!
[2025-05-19T10:03:40.841+0000] {transform.py:24} INFO - Batch 222 loaded!
[2025-05-19T10:03:40.846+0000] {transform.py:24} INFO - Batch 223 loaded!
[2025-05-19T10:03:40.849+0000] {transform.py:24} INFO - Batch 224 loaded!
[2025-05-19T10:03:40.852+0000] {transform.py:24} INFO - Batch 225 loaded!
[2025-05-19T10:03:40.856+0000] {transform.py:24} INFO - Batch 226 loaded!
[2025-05-19T10:03:40.860+0000] {transform.py:24} INFO - Batch 227 loaded!
[2025-05-19T10:03:40.863+0000] {transform.py:24} INFO - Batch 228 loaded!
[2025-05-19T10:03:40.866+0000] {transform.py:24} INFO - Batch 229 loaded!
[2025-05-19T10:03:40.869+0000] {transform.py:24} INFO - Batch 230 loaded!
[2025-05-19T10:03:40.872+0000] {transform.py:24} INFO - Batch 231 loaded!
[2025-05-19T10:03:40.875+0000] {transform.py:24} INFO - Batch 232 loaded!
[2025-05-19T10:03:40.879+0000] {transform.py:24} INFO - Batch 233 loaded!
[2025-05-19T10:03:40.882+0000] {transform.py:24} INFO - Batch 234 loaded!
[2025-05-19T10:03:40.885+0000] {transform.py:24} INFO - Batch 235 loaded!
[2025-05-19T10:03:40.888+0000] {transform.py:24} INFO - Batch 236 loaded!
[2025-05-19T10:03:40.891+0000] {transform.py:24} INFO - Batch 237 loaded!
[2025-05-19T10:03:40.895+0000] {transform.py:24} INFO - Batch 238 loaded!
[2025-05-19T10:03:40.898+0000] {transform.py:24} INFO - Batch 239 loaded!
[2025-05-19T10:03:40.902+0000] {transform.py:24} INFO - Batch 240 loaded!
[2025-05-19T10:03:40.905+0000] {transform.py:24} INFO - Batch 241 loaded!
[2025-05-19T10:03:40.909+0000] {transform.py:24} INFO - Batch 242 loaded!
[2025-05-19T10:03:40.913+0000] {transform.py:24} INFO - Batch 243 loaded!
[2025-05-19T10:03:40.917+0000] {transform.py:24} INFO - Batch 244 loaded!
[2025-05-19T10:03:40.921+0000] {transform.py:24} INFO - Batch 245 loaded!
[2025-05-19T10:03:40.924+0000] {transform.py:24} INFO - Batch 246 loaded!
[2025-05-19T10:03:40.929+0000] {transform.py:24} INFO - Batch 247 loaded!
[2025-05-19T10:03:40.934+0000] {transform.py:24} INFO - Batch 248 loaded!
[2025-05-19T10:03:40.938+0000] {transform.py:24} INFO - Batch 249 loaded!
[2025-05-19T10:03:40.941+0000] {transform.py:24} INFO - Batch 250 loaded!
[2025-05-19T10:03:40.946+0000] {transform.py:24} INFO - Batch 251 loaded!
[2025-05-19T10:03:40.949+0000] {transform.py:24} INFO - Batch 252 loaded!
[2025-05-19T10:03:40.954+0000] {transform.py:24} INFO - Batch 253 loaded!
[2025-05-19T10:03:40.957+0000] {transform.py:24} INFO - Batch 254 loaded!
[2025-05-19T10:03:40.961+0000] {transform.py:24} INFO - Batch 255 loaded!
[2025-05-19T10:03:40.965+0000] {transform.py:24} INFO - Batch 256 loaded!
[2025-05-19T10:03:40.968+0000] {transform.py:24} INFO - Batch 257 loaded!
[2025-05-19T10:03:40.971+0000] {transform.py:24} INFO - Batch 258 loaded!
[2025-05-19T10:03:40.976+0000] {transform.py:24} INFO - Batch 259 loaded!
[2025-05-19T10:03:40.980+0000] {transform.py:24} INFO - Batch 260 loaded!
[2025-05-19T10:03:40.983+0000] {transform.py:24} INFO - Batch 261 loaded!
[2025-05-19T10:03:40.986+0000] {transform.py:24} INFO - Batch 262 loaded!
[2025-05-19T10:03:40.989+0000] {transform.py:24} INFO - Batch 263 loaded!
[2025-05-19T10:03:40.994+0000] {transform.py:24} INFO - Batch 264 loaded!
[2025-05-19T10:03:40.997+0000] {transform.py:24} INFO - Batch 265 loaded!
[2025-05-19T10:03:41.000+0000] {transform.py:24} INFO - Batch 266 loaded!
[2025-05-19T10:03:41.003+0000] {transform.py:24} INFO - Batch 267 loaded!
[2025-05-19T10:03:41.006+0000] {transform.py:24} INFO - Batch 268 loaded!
[2025-05-19T10:03:41.009+0000] {transform.py:24} INFO - Batch 269 loaded!
[2025-05-19T10:03:41.013+0000] {transform.py:24} INFO - Batch 270 loaded!
[2025-05-19T10:03:41.016+0000] {transform.py:24} INFO - Batch 271 loaded!
[2025-05-19T10:03:41.019+0000] {transform.py:24} INFO - Batch 272 loaded!
[2025-05-19T10:03:41.022+0000] {transform.py:24} INFO - Batch 273 loaded!
[2025-05-19T10:03:41.025+0000] {transform.py:24} INFO - Batch 274 loaded!
[2025-05-19T10:03:41.030+0000] {transform.py:24} INFO - Batch 275 loaded!
[2025-05-19T10:03:41.033+0000] {transform.py:24} INFO - Batch 276 loaded!
[2025-05-19T10:03:41.036+0000] {transform.py:24} INFO - Batch 277 loaded!
[2025-05-19T10:03:41.038+0000] {transform.py:24} INFO - Batch 278 loaded!
