[2025-05-18T15:27:31.009+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-18T15:27:27.730189+00:00 [queued]>
[2025-05-18T15:27:31.020+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-18T15:27:27.730189+00:00 [queued]>
[2025-05-18T15:27:31.021+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 2
[2025-05-18T15:27:31.040+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): transform_data> on 2025-05-18 15:27:27.730189+00:00
[2025-05-18T15:27:31.046+0000] {standard_task_runner.py:60} INFO - Started process 178 to run task
[2025-05-18T15:27:31.050+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'nyc_taxi_pipeline', 'transform_data', 'manual__2025-05-18T15:27:27.730189+00:00', '--job-id', '29', '--raw', '--subdir', 'DAGS_FOLDER/nyc_taxi_pipeline.py', '--cfg-path', '/tmp/tmp2kk16w5l']
[2025-05-18T15:27:31.053+0000] {standard_task_runner.py:88} INFO - Job 29: Subtask transform_data
[2025-05-18T15:27:31.075+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:194 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-18T15:27:31.121+0000] {task_command.py:423} INFO - Running <TaskInstance: nyc_taxi_pipeline.transform_data manual__2025-05-18T15:27:27.730189+00:00 [running]> on host dddc1a061460
[2025-05-18T15:27:31.392+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='nyc_taxi_pipeline' AIRFLOW_CTX_TASK_ID='transform_data' AIRFLOW_CTX_EXECUTION_DATE='2025-05-18T15:27:27.730189+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-05-18T15:27:27.730189+00:00'
[2025-05-18T15:27:31.394+0000] {nyc_taxi_pipeline.py:36} INFO - Starting data transformation...
[2025-05-18T15:27:32.039+0000] {transform.py:24} INFO - Batch 74 loaded!
[2025-05-18T15:27:32.042+0000] {transform.py:24} INFO - Batch 75 loaded!
[2025-05-18T15:27:32.045+0000] {transform.py:24} INFO - Batch 76 loaded!
[2025-05-18T15:27:32.049+0000] {transform.py:24} INFO - Batch 77 loaded!
[2025-05-18T15:27:32.052+0000] {transform.py:24} INFO - Batch 78 loaded!
[2025-05-18T15:27:32.055+0000] {transform.py:24} INFO - Batch 79 loaded!
[2025-05-18T15:27:32.059+0000] {transform.py:24} INFO - Batch 80 loaded!
[2025-05-18T15:27:32.062+0000] {transform.py:24} INFO - Batch 81 loaded!
[2025-05-18T15:27:32.066+0000] {transform.py:24} INFO - Batch 82 loaded!
[2025-05-18T15:27:32.070+0000] {transform.py:24} INFO - Batch 83 loaded!
[2025-05-18T15:27:32.073+0000] {transform.py:24} INFO - Batch 84 loaded!
[2025-05-18T15:27:32.077+0000] {transform.py:24} INFO - Batch 85 loaded!
[2025-05-18T15:27:32.080+0000] {transform.py:24} INFO - Batch 86 loaded!
[2025-05-18T15:27:32.084+0000] {transform.py:24} INFO - Batch 87 loaded!
[2025-05-18T15:27:32.087+0000] {transform.py:24} INFO - Batch 88 loaded!
[2025-05-18T15:27:32.091+0000] {transform.py:24} INFO - Batch 89 loaded!
[2025-05-18T15:27:32.094+0000] {transform.py:24} INFO - Batch 90 loaded!
[2025-05-18T15:27:32.098+0000] {transform.py:24} INFO - Batch 91 loaded!
[2025-05-18T15:27:32.101+0000] {transform.py:24} INFO - Batch 92 loaded!
[2025-05-18T15:27:32.105+0000] {transform.py:24} INFO - Batch 93 loaded!
[2025-05-18T15:27:32.108+0000] {transform.py:24} INFO - Batch 94 loaded!
[2025-05-18T15:27:32.112+0000] {transform.py:24} INFO - Batch 95 loaded!
[2025-05-18T15:27:32.115+0000] {transform.py:24} INFO - Batch 96 loaded!
[2025-05-18T15:27:32.119+0000] {transform.py:24} INFO - Batch 97 loaded!
[2025-05-18T15:27:32.123+0000] {transform.py:24} INFO - Batch 98 loaded!
[2025-05-18T15:27:32.127+0000] {transform.py:24} INFO - Batch 99 loaded!
[2025-05-18T15:27:32.131+0000] {transform.py:24} INFO - Batch 100 loaded!
[2025-05-18T15:27:32.135+0000] {transform.py:24} INFO - Batch 101 loaded!
[2025-05-18T15:27:32.138+0000] {transform.py:24} INFO - Batch 102 loaded!
[2025-05-18T15:27:32.142+0000] {transform.py:24} INFO - Batch 103 loaded!
[2025-05-18T15:27:32.145+0000] {transform.py:24} INFO - Batch 104 loaded!
[2025-05-18T15:27:32.149+0000] {transform.py:24} INFO - Batch 105 loaded!
[2025-05-18T15:27:32.154+0000] {transform.py:24} INFO - Batch 106 loaded!
[2025-05-18T15:27:32.157+0000] {transform.py:24} INFO - Batch 107 loaded!
[2025-05-18T15:27:32.160+0000] {transform.py:24} INFO - Batch 108 loaded!
[2025-05-18T15:27:32.164+0000] {transform.py:24} INFO - Batch 109 loaded!
[2025-05-18T15:27:32.168+0000] {transform.py:24} INFO - Batch 110 loaded!
[2025-05-18T15:27:32.171+0000] {transform.py:24} INFO - Batch 111 loaded!
[2025-05-18T15:27:32.174+0000] {transform.py:24} INFO - Batch 112 loaded!
[2025-05-18T15:27:32.178+0000] {transform.py:24} INFO - Batch 113 loaded!
[2025-05-18T15:27:32.181+0000] {transform.py:24} INFO - Batch 114 loaded!
[2025-05-18T15:27:32.185+0000] {transform.py:24} INFO - Batch 115 loaded!
[2025-05-18T15:27:32.189+0000] {transform.py:24} INFO - Batch 116 loaded!
[2025-05-18T15:27:32.193+0000] {transform.py:24} INFO - Batch 117 loaded!
[2025-05-18T15:27:32.197+0000] {transform.py:24} INFO - Batch 118 loaded!
[2025-05-18T15:27:32.200+0000] {transform.py:24} INFO - Batch 119 loaded!
[2025-05-18T15:27:32.204+0000] {transform.py:24} INFO - Batch 120 loaded!
[2025-05-18T15:27:32.207+0000] {transform.py:24} INFO - Batch 121 loaded!
[2025-05-18T15:27:32.213+0000] {transform.py:24} INFO - Batch 122 loaded!
[2025-05-18T15:27:32.218+0000] {transform.py:24} INFO - Batch 123 loaded!
[2025-05-18T15:27:32.221+0000] {transform.py:24} INFO - Batch 124 loaded!
[2025-05-18T15:27:32.225+0000] {transform.py:24} INFO - Batch 125 loaded!
[2025-05-18T15:27:32.228+0000] {transform.py:24} INFO - Batch 126 loaded!
[2025-05-18T15:27:32.232+0000] {transform.py:24} INFO - Batch 127 loaded!
[2025-05-18T15:27:32.236+0000] {transform.py:24} INFO - Batch 128 loaded!
[2025-05-18T15:27:32.239+0000] {transform.py:24} INFO - Batch 129 loaded!
[2025-05-18T15:27:32.242+0000] {transform.py:24} INFO - Batch 130 loaded!
[2025-05-18T15:27:32.246+0000] {transform.py:24} INFO - Batch 131 loaded!
[2025-05-18T15:27:32.250+0000] {transform.py:24} INFO - Batch 132 loaded!
[2025-05-18T15:27:32.253+0000] {transform.py:24} INFO - Batch 133 loaded!
[2025-05-18T15:27:32.257+0000] {transform.py:24} INFO - Batch 134 loaded!
[2025-05-18T15:27:32.261+0000] {transform.py:24} INFO - Batch 135 loaded!
[2025-05-18T15:27:32.264+0000] {transform.py:24} INFO - Batch 136 loaded!
[2025-05-18T15:27:32.268+0000] {transform.py:24} INFO - Batch 137 loaded!
[2025-05-18T15:27:32.271+0000] {transform.py:24} INFO - Batch 138 loaded!
[2025-05-18T15:27:32.275+0000] {transform.py:24} INFO - Batch 139 loaded!
[2025-05-18T15:27:32.279+0000] {transform.py:24} INFO - Batch 140 loaded!
[2025-05-18T15:27:32.282+0000] {transform.py:24} INFO - Batch 141 loaded!
[2025-05-18T15:27:32.286+0000] {transform.py:24} INFO - Batch 142 loaded!
[2025-05-18T15:27:32.289+0000] {transform.py:24} INFO - Batch 143 loaded!
[2025-05-18T15:27:32.292+0000] {transform.py:24} INFO - Batch 144 loaded!
[2025-05-18T15:27:32.295+0000] {transform.py:24} INFO - Batch 145 loaded!
[2025-05-18T15:27:32.299+0000] {transform.py:24} INFO - Batch 146 loaded!
[2025-05-18T15:27:32.302+0000] {transform.py:24} INFO - Batch 147 loaded!
[2025-05-18T15:27:32.306+0000] {transform.py:24} INFO - Batch 148 loaded!
[2025-05-18T15:27:32.309+0000] {transform.py:24} INFO - Batch 149 loaded!
[2025-05-18T15:27:32.312+0000] {transform.py:24} INFO - Batch 150 loaded!
[2025-05-18T15:27:32.316+0000] {transform.py:24} INFO - Batch 151 loaded!
[2025-05-18T15:27:32.320+0000] {transform.py:24} INFO - Batch 152 loaded!
[2025-05-18T15:27:32.323+0000] {transform.py:24} INFO - Batch 153 loaded!
[2025-05-18T15:27:32.326+0000] {transform.py:24} INFO - Batch 154 loaded!
[2025-05-18T15:27:32.329+0000] {transform.py:24} INFO - Batch 155 loaded!
[2025-05-18T15:27:32.333+0000] {transform.py:24} INFO - Batch 156 loaded!
[2025-05-18T15:27:32.337+0000] {transform.py:24} INFO - Batch 157 loaded!
[2025-05-18T15:27:32.340+0000] {transform.py:24} INFO - Batch 158 loaded!
[2025-05-18T15:27:32.343+0000] {transform.py:24} INFO - Batch 159 loaded!
[2025-05-18T15:27:32.346+0000] {transform.py:24} INFO - Batch 160 loaded!
[2025-05-18T15:27:32.350+0000] {transform.py:24} INFO - Batch 161 loaded!
[2025-05-18T15:27:32.353+0000] {transform.py:24} INFO - Batch 162 loaded!
[2025-05-18T15:27:32.357+0000] {transform.py:24} INFO - Batch 163 loaded!
[2025-05-18T15:27:32.360+0000] {transform.py:24} INFO - Batch 164 loaded!
[2025-05-18T15:27:32.363+0000] {transform.py:24} INFO - Batch 165 loaded!
[2025-05-18T15:27:32.367+0000] {transform.py:24} INFO - Batch 166 loaded!
[2025-05-18T15:27:32.370+0000] {transform.py:24} INFO - Batch 167 loaded!
[2025-05-18T15:27:32.374+0000] {transform.py:24} INFO - Batch 168 loaded!
[2025-05-18T15:27:32.377+0000] {transform.py:24} INFO - Batch 169 loaded!
[2025-05-18T15:27:32.382+0000] {transform.py:24} INFO - Batch 170 loaded!
[2025-05-18T15:27:32.385+0000] {transform.py:24} INFO - Batch 171 loaded!
[2025-05-18T15:27:32.389+0000] {transform.py:24} INFO - Batch 172 loaded!
[2025-05-18T15:27:32.392+0000] {transform.py:24} INFO - Batch 173 loaded!
[2025-05-18T15:27:32.395+0000] {transform.py:24} INFO - Batch 174 loaded!
[2025-05-18T15:27:32.399+0000] {transform.py:24} INFO - Batch 175 loaded!
[2025-05-18T15:27:32.403+0000] {transform.py:24} INFO - Batch 176 loaded!
[2025-05-18T15:27:32.406+0000] {transform.py:24} INFO - Batch 177 loaded!
[2025-05-18T15:27:32.410+0000] {transform.py:24} INFO - Batch 178 loaded!
[2025-05-18T15:27:32.413+0000] {transform.py:24} INFO - Batch 179 loaded!
[2025-05-18T15:27:32.417+0000] {transform.py:24} INFO - Batch 180 loaded!
[2025-05-18T15:27:32.420+0000] {transform.py:24} INFO - Batch 181 loaded!
[2025-05-18T15:27:32.423+0000] {transform.py:24} INFO - Batch 182 loaded!
[2025-05-18T15:27:32.427+0000] {transform.py:24} INFO - Batch 183 loaded!
[2025-05-18T15:27:32.432+0000] {transform.py:24} INFO - Batch 184 loaded!
[2025-05-18T15:27:32.435+0000] {transform.py:24} INFO - Batch 185 loaded!
[2025-05-18T15:27:32.439+0000] {transform.py:24} INFO - Batch 186 loaded!
[2025-05-18T15:27:32.442+0000] {transform.py:24} INFO - Batch 187 loaded!
[2025-05-18T15:27:32.445+0000] {transform.py:24} INFO - Batch 188 loaded!
[2025-05-18T15:27:32.449+0000] {transform.py:24} INFO - Batch 189 loaded!
[2025-05-18T15:27:32.452+0000] {transform.py:24} INFO - Batch 190 loaded!
[2025-05-18T15:27:32.455+0000] {transform.py:24} INFO - Batch 191 loaded!
[2025-05-18T15:27:32.459+0000] {transform.py:24} INFO - Batch 192 loaded!
[2025-05-18T15:27:32.462+0000] {transform.py:24} INFO - Batch 193 loaded!
[2025-05-18T15:27:32.466+0000] {transform.py:24} INFO - Batch 194 loaded!
[2025-05-18T15:27:32.469+0000] {transform.py:24} INFO - Batch 195 loaded!
[2025-05-18T15:27:32.472+0000] {transform.py:24} INFO - Batch 196 loaded!
[2025-05-18T15:27:32.476+0000] {transform.py:24} INFO - Batch 197 loaded!
[2025-05-18T15:27:32.479+0000] {transform.py:24} INFO - Batch 198 loaded!
[2025-05-18T15:27:32.484+0000] {transform.py:24} INFO - Batch 199 loaded!
[2025-05-18T15:27:32.487+0000] {transform.py:24} INFO - Batch 200 loaded!
[2025-05-18T15:27:32.490+0000] {transform.py:24} INFO - Batch 201 loaded!
[2025-05-18T15:27:32.493+0000] {transform.py:24} INFO - Batch 202 loaded!
[2025-05-18T15:27:32.496+0000] {transform.py:24} INFO - Batch 203 loaded!
[2025-05-18T15:27:32.500+0000] {transform.py:24} INFO - Batch 204 loaded!
[2025-05-18T15:27:32.503+0000] {transform.py:24} INFO - Batch 205 loaded!
[2025-05-18T15:27:32.506+0000] {transform.py:24} INFO - Batch 206 loaded!
[2025-05-18T15:27:32.509+0000] {transform.py:24} INFO - Batch 207 loaded!
[2025-05-18T15:27:32.512+0000] {transform.py:24} INFO - Batch 208 loaded!
[2025-05-18T15:27:32.516+0000] {transform.py:24} INFO - Batch 209 loaded!
[2025-05-18T15:27:32.519+0000] {transform.py:24} INFO - Batch 210 loaded!
[2025-05-18T15:27:32.522+0000] {transform.py:24} INFO - Batch 211 loaded!
[2025-05-18T15:27:32.526+0000] {transform.py:24} INFO - Batch 212 loaded!
[2025-05-18T15:27:32.529+0000] {transform.py:24} INFO - Batch 213 loaded!
[2025-05-18T15:27:32.533+0000] {transform.py:24} INFO - Batch 214 loaded!
[2025-05-18T15:27:32.536+0000] {transform.py:24} INFO - Batch 215 loaded!
[2025-05-18T15:27:32.539+0000] {transform.py:24} INFO - Batch 216 loaded!
[2025-05-18T15:27:32.543+0000] {transform.py:24} INFO - Batch 217 loaded!
[2025-05-18T15:27:32.546+0000] {transform.py:24} INFO - Batch 218 loaded!
[2025-05-18T15:27:32.550+0000] {transform.py:24} INFO - Batch 219 loaded!
[2025-05-18T15:27:32.553+0000] {transform.py:24} INFO - Batch 220 loaded!
[2025-05-18T15:27:32.556+0000] {transform.py:24} INFO - Batch 221 loaded!
[2025-05-18T15:27:32.559+0000] {transform.py:24} INFO - Batch 222 loaded!
[2025-05-18T15:27:32.563+0000] {transform.py:24} INFO - Batch 223 loaded!
[2025-05-18T15:27:32.567+0000] {transform.py:24} INFO - Batch 224 loaded!
[2025-05-18T15:27:32.570+0000] {transform.py:24} INFO - Batch 225 loaded!
[2025-05-18T15:27:32.573+0000] {transform.py:24} INFO - Batch 226 loaded!
[2025-05-18T15:27:32.577+0000] {transform.py:24} INFO - Batch 227 loaded!
[2025-05-18T15:27:32.581+0000] {transform.py:24} INFO - Batch 228 loaded!
[2025-05-18T15:27:32.584+0000] {transform.py:24} INFO - Batch 229 loaded!
[2025-05-18T15:27:32.588+0000] {transform.py:24} INFO - Batch 230 loaded!
[2025-05-18T15:27:32.591+0000] {transform.py:24} INFO - Batch 231 loaded!
[2025-05-18T15:27:32.595+0000] {transform.py:24} INFO - Batch 232 loaded!
[2025-05-18T15:27:32.599+0000] {transform.py:24} INFO - Batch 233 loaded!
[2025-05-18T15:27:32.603+0000] {transform.py:24} INFO - Batch 234 loaded!
[2025-05-18T15:27:32.606+0000] {transform.py:24} INFO - Batch 235 loaded!
[2025-05-18T15:27:32.610+0000] {transform.py:24} INFO - Batch 236 loaded!
[2025-05-18T15:27:32.613+0000] {transform.py:24} INFO - Batch 237 loaded!
[2025-05-18T15:27:32.618+0000] {transform.py:24} INFO - Batch 238 loaded!
[2025-05-18T15:27:32.622+0000] {transform.py:24} INFO - Batch 239 loaded!
[2025-05-18T15:27:32.626+0000] {transform.py:24} INFO - Batch 240 loaded!
[2025-05-18T15:27:32.629+0000] {transform.py:24} INFO - Batch 241 loaded!
[2025-05-18T15:27:32.634+0000] {transform.py:24} INFO - Batch 242 loaded!
[2025-05-18T15:27:32.637+0000] {transform.py:24} INFO - Batch 243 loaded!
[2025-05-18T15:27:32.640+0000] {transform.py:24} INFO - Batch 244 loaded!
[2025-05-18T15:27:32.644+0000] {transform.py:24} INFO - Batch 245 loaded!
[2025-05-18T15:27:32.648+0000] {transform.py:24} INFO - Batch 246 loaded!
[2025-05-18T15:27:32.652+0000] {transform.py:24} INFO - Batch 247 loaded!
[2025-05-18T15:27:32.655+0000] {transform.py:24} INFO - Batch 248 loaded!
[2025-05-18T15:27:32.659+0000] {transform.py:24} INFO - Batch 249 loaded!
[2025-05-18T15:27:32.662+0000] {transform.py:24} INFO - Batch 250 loaded!
[2025-05-18T15:27:32.667+0000] {transform.py:24} INFO - Batch 251 loaded!
[2025-05-18T15:27:32.670+0000] {transform.py:24} INFO - Batch 252 loaded!
[2025-05-18T15:27:32.673+0000] {transform.py:24} INFO - Batch 253 loaded!
[2025-05-18T15:27:32.676+0000] {transform.py:24} INFO - Batch 254 loaded!
[2025-05-18T15:27:32.680+0000] {transform.py:24} INFO - Batch 255 loaded!
[2025-05-18T15:27:32.684+0000] {transform.py:24} INFO - Batch 256 loaded!
[2025-05-18T15:27:32.687+0000] {transform.py:24} INFO - Batch 257 loaded!
[2025-05-18T15:27:32.691+0000] {transform.py:24} INFO - Batch 258 loaded!
[2025-05-18T15:27:32.694+0000] {transform.py:24} INFO - Batch 259 loaded!
[2025-05-18T15:27:32.698+0000] {transform.py:24} INFO - Batch 260 loaded!
[2025-05-18T15:27:32.701+0000] {transform.py:24} INFO - Batch 261 loaded!
[2025-05-18T15:27:32.705+0000] {transform.py:24} INFO - Batch 262 loaded!
[2025-05-18T15:27:32.708+0000] {transform.py:24} INFO - Batch 263 loaded!
[2025-05-18T15:27:32.712+0000] {transform.py:24} INFO - Batch 264 loaded!
[2025-05-18T15:27:32.715+0000] {transform.py:24} INFO - Batch 265 loaded!
[2025-05-18T15:27:32.718+0000] {transform.py:24} INFO - Batch 266 loaded!
[2025-05-18T15:27:32.722+0000] {transform.py:24} INFO - Batch 267 loaded!
[2025-05-18T15:27:32.726+0000] {transform.py:24} INFO - Batch 268 loaded!
[2025-05-18T15:27:32.732+0000] {transform.py:24} INFO - Batch 269 loaded!
[2025-05-18T15:27:32.735+0000] {transform.py:24} INFO - Batch 270 loaded!
[2025-05-18T15:27:32.739+0000] {transform.py:24} INFO - Batch 271 loaded!
[2025-05-18T15:27:32.743+0000] {transform.py:24} INFO - Batch 272 loaded!
[2025-05-18T15:27:32.747+0000] {transform.py:24} INFO - Batch 273 loaded!
[2025-05-18T15:27:32.750+0000] {transform.py:24} INFO - Batch 274 loaded!
[2025-05-18T15:27:32.754+0000] {transform.py:24} INFO - Batch 275 loaded!
[2025-05-18T15:27:32.759+0000] {transform.py:24} INFO - Batch 276 loaded!
[2025-05-18T15:27:32.762+0000] {transform.py:24} INFO - Batch 277 loaded!
[2025-05-18T15:27:32.766+0000] {transform.py:24} INFO - Batch 278 loaded!
